rank	FP	TP	n_ctrl	n_sig	method
0.074	0.0015535991714137752	0.18840579710144928	1931	759	Enrich2
0.076	0.0015535991714137752	0.19367588932806323	1931	759	Enrich2
0.078	0.0015535991714137752	0.19894598155467721	1931	759	Enrich2
0.08	0.0015535991714137752	0.20553359683794467	1931	759	Enrich2
0.082	0.0020714655618850335	0.21212121212121213	1931	759	Enrich2
0.084	0.002589331952356292	0.2147562582345191	1931	759	Enrich2
0.086	0.0031071983428275505	0.21870882740447958	1931	759	Enrich2
0.088	0.004142931123770067	0.22002635046113306	1931	759	Enrich2
0.09	0.004142931123770067	0.22134387351778656	1931	759	Enrich2
0.092	0.004142931123770067	0.22661396574440051	1931	759	Enrich2
0.094	0.004142931123770067	0.22924901185770752	1931	759	Enrich2
0.096	0.004142931123770067	0.23847167325428195	1931	759	Enrich2
0.098	0.004142931123770067	0.2437417654808959	1931	759	Enrich2
0.1	0.004142931123770067	0.2450592885375494	1931	759	Enrich2
0.102	0.004142931123770067	0.2516469038208169	1931	759	Enrich2
0.104	0.004142931123770067	0.25296442687747034	1931	759	Enrich2
0.106	0.005696530295183843	0.25691699604743085	1931	759	Enrich2
0.108	0.005696530295183843	0.2635046113306983	1931	759	Enrich2
0.11	0.005696530295183843	0.2727272727272727	1931	759	Enrich2
0.112	0.006732263076126359	0.2727272727272727	1931	759	Enrich2
0.114	0.006732263076126359	0.2779973649538867	1931	759	Enrich2
0.116	0.0072501294665976174	0.28063241106719367	1931	759	Enrich2
0.118	0.0072501294665976174	0.28326745718050067	1931	759	Enrich2
0.12	0.007767995857068877	0.2845849802371542	1931	759	Enrich2
0.122	0.007767995857068877	0.2898550724637681	1931	759	Enrich2
0.124	0.007767995857068877	0.2951251646903821	1931	759	Enrich2
0.126	0.007767995857068877	0.30434782608695654	1931	759	Enrich2
0.128	0.007767995857068877	0.3069828722002635	1931	759	Enrich2
0.13	0.007767995857068877	0.310935441370224	1931	759	Enrich2
0.132	0.007767995857068877	0.3201581027667984	1931	759	Enrich2
0.134	0.007767995857068877	0.3227931488801054	1931	759	Enrich2
0.136	0.007767995857068877	0.3254281949934124	1931	759	Enrich2
0.138	0.007767995857068877	0.33201581027667987	1931	759	Enrich2
0.14	0.007767995857068877	0.3386034255599473	1931	759	Enrich2
0.142	0.008285862247540134	0.3438735177865613	1931	759	Enrich2
0.144	0.008285862247540134	0.3465085638998682	1931	759	Enrich2
0.146	0.008285862247540134	0.34914361001317523	1931	759	Enrich2
0.148	0.008285862247540134	0.35046113306982873	1931	759	Enrich2
0.15	0.008285862247540134	0.3557312252964427	1931	759	Enrich2
0.152	0.008803728638011392	0.36363636363636365	1931	759	Enrich2
0.154	0.008803728638011392	0.36495388669301715	1931	759	Enrich2
0.156	0.008803728638011392	0.37549407114624506	1931	759	Enrich2
0.158	0.009321595028482652	0.3820816864295125	1931	759	Enrich2
0.16	0.009321595028482652	0.383399209486166	1931	759	Enrich2
0.162	0.00983946141895391	0.3939393939393939	1931	759	Enrich2
0.164	0.00983946141895391	0.39920948616600793	1931	759	Enrich2
0.166	0.00983946141895391	0.4044795783926219	1931	759	Enrich2
0.168	0.010357327809425169	0.40843214756258234	1931	759	Enrich2
0.17	0.010357327809425169	0.4150197628458498	1931	759	Enrich2
0.172	0.010357327809425169	0.42292490118577075	1931	759	Enrich2
0.174	0.011393060590367685	0.4295125164690382	1931	759	Enrich2
0.176	0.011393060590367685	0.4321475625823452	1931	759	Enrich2
0.178	0.011393060590367685	0.43873517786561267	1931	759	Enrich2
0.18	0.011393060590367685	0.4440052700922266	1931	759	Enrich2
0.182	0.011393060590367685	0.4492753623188406	1931	759	Enrich2
0.184	0.011910926980838944	0.45586297760210803	1931	759	Enrich2
0.186	0.012428793371310202	0.4624505928853755	1931	759	Enrich2
0.188	0.01294665976178146	0.4650856389986825	1931	759	Enrich2
0.19	0.01294665976178146	0.47167325428194995	1931	759	Enrich2
0.192	0.01294665976178146	0.4782608695652174	1931	759	Enrich2
0.194	0.01294665976178146	0.48353096179183136	1931	759	Enrich2
