test_cutoff	FP	TP	n_ctrl	n_sig	method
0.11	0.2234762979683973	0.5490196078431373	443	1071	Rosace(nopos)
0.12	0.23476297968397292	0.5574229691876751	443	1071	Rosace(nopos)
0.13	0.24830699774266365	0.5648926237161531	443	1071	Rosace(nopos)
0.14	0.2618510158013544	0.5779645191409897	443	1071	Rosace(nopos)
0.15	0.27313769751693	0.5845004668534081	443	1071	Rosace(nopos)
0.16	0.28216704288939054	0.5947712418300654	443	1071	Rosace(nopos)
0.17	0.291196388261851	0.6022408963585434	443	1071	Rosace(nopos)
0.18	0.3002257336343115	0.6143790849673203	443	1071	Rosace(nopos)
0.19	0.3227990970654628	0.6181139122315593	443	1071	Rosace(nopos)
0.2	0.32505643340857787	0.6293183940242764	443	1071	Rosace(nopos)
0	0	0	443	1071	Naive
0.01	0.03837471783295711	0.12885154061624648	443	1071	Naive
0.02	0.056433408577878104	0.2250233426704015	443	1071	Naive
0.03	0.07900677200902935	0.2903828197945845	443	1071	Naive
0.04	0.09932279909706546	0.33800186741363214	443	1071	Naive
0.05	0.11738148984198646	0.3660130718954248	443	1071	Naive
0.06	0.12641083521444696	0.38748832866479926	443	1071	Naive
0.07	0.13544018058690746	0.4098972922502334	443	1071	Naive
0.08	0.15124153498871332	0.42670401493930904	443	1071	Naive
0.09	0.16252821670428894	0.4369747899159664	443	1071	Naive
0.1	0.18510158013544017	0.4519140989729225	443	1071	Naive
0.11	0.18961625282167044	0.46872082166199813	443	1071	Naive
0.12	0.2144469525959368	0.48366013071895425	443	1071	Naive
0.13	0.2234762979683973	0.5023342670401494	443	1071	Naive
0.14	0.22799097065462753	0.5126050420168067	443	1071	Naive
0.15	0.24830699774266365	0.5228758169934641	443	1071	Naive
0.16	0.25733634311512416	0.5312791783380019	443	1071	Naive
0.17	0.2708803611738149	0.5396825396825397	443	1071	Naive
0.18	0.28442437923250563	0.5471521942110178	443	1071	Naive
0.19	0.29345372460496616	0.5536881419234361	443	1071	Naive
0.2	0.3047404063205418	0.5630252100840336	443	1071	Naive
0	0	0	443	1071	mutscan(edgeR)
0.01	0	0.004668534080298786	443	1071	mutscan(edgeR)
0.02	0.002257336343115124	0.008403361344537815	443	1071	mutscan(edgeR)
0.03	0.006772009029345372	0.011204481792717087	443	1071	mutscan(edgeR)
0.04	0.009029345372460496	0.025210084033613446	443	1071	mutscan(edgeR)
0.05	0.009029345372460496	0.04108309990662932	443	1071	mutscan(edgeR)
0.06	0.013544018058690745	0.05228758169934641	443	1071	mutscan(edgeR)
0.07	0.01580135440180587	0.07563025210084033	443	1071	mutscan(edgeR)
0.08	0.029345372460496615	0.17086834733893558	443	1071	mutscan(edgeR)
0.09	0.040632054176072234	0.2642390289449113	443	1071	mutscan(edgeR)
0.1	0.045146726862302484	0.29598506069094305	443	1071	mutscan(edgeR)
0.11	0.04740406320541761	0.3137254901960784	443	1071	mutscan(edgeR)
0.12	0.056433408577878104	0.3202614379084967	443	1071	mutscan(edgeR)
0.13	0.05869074492099323	0.3277310924369748	443	1071	mutscan(edgeR)
0.14	0.06997742663656885	0.33426704014939307	443	1071	mutscan(edgeR)
0.15	0.0744920993227991	0.33800186741363214	443	1071	mutscan(edgeR)
0.16	0.08126410835214447	0.3426704014939309	443	1071	mutscan(edgeR)
0.17	0.0835214446952596	0.34360410830999066	443	1071	mutscan(edgeR)
0.18	0.09480812641083522	0.3445378151260504	443	1071	mutscan(edgeR)
0.19	0.09706546275395034	0.34827264239028943	443	1071	mutscan(edgeR)
0.2	0.10158013544018059	0.3520074696545285	443	1071	mutscan(edgeR)
0	0	0	443	1071	mutscan(limma)
0.01	0	0.018674136321195144	443	1071	mutscan(limma)
0.02	0.004514672686230248	0.08403361344537816	443	1071	mutscan(limma)
0.03	0.004514672686230248	0.1419234360410831	443	1071	mutscan(limma)
0.04	0.004514672686230248	0.17180205415499533	443	1071	mutscan(limma)
0.05	0.004514672686230248	0.19981325863678806	443	1071	mutscan(limma)
0.06	0.006772009029345372	0.2203548085901027	443	1071	mutscan(limma)
0.07	0.011286681715575621	0.23902894491129786	443	1071	mutscan(limma)
0.08	0.013544018058690745	0.24649859943977592	443	1071	mutscan(limma)
0.09	0.013544018058690745	0.2623716153127918	443	1071	mutscan(limma)
0.1	0.013544018058690745	0.27637721755368816	443	1071	mutscan(limma)
0.11	0.013544018058690745	0.29225023342670403	443	1071	mutscan(limma)
0.12	0.01805869074492099	0.30158730158730157	443	1071	mutscan(limma)
0.13	0.024830699774266364	0.3081232492997199	443	1071	mutscan(limma)
