test_cutoff	FP	TP	n_ctrl	n_sig	method
0.17	0.6534296028880866	0.8801054018445322	1939	759	Rosace
0.18	0.6616812790097989	0.8853754940711462	1939	759	Rosace
0.19	0.669417225373904	0.8866930171277997	1939	759	Rosace
0.2	0.6771531717380093	0.89064558629776025	1939	759	Rosace
0	0.1511088189788551	0.6903820816864296	1939	759	Rosace(nopos)
0.01	0.36565239814337286	0.7984189723320159	1939	759	Rosace(nopos)
0.02	0.4357916451779268	0.8115942028985508	1939	759	Rosace(nopos)
0.03	0.48323878287777206	0.8274044795783926	1939	759	Rosace(nopos)
0.04	0.5219185146982981	0.836627140974967	1939	759	Rosace(nopos)
0.05	0.5502836513666839	0.8511198945981555	1939	759	Rosace(nopos)
0.06	0.5734914904589995	0.857707509881423	1939	759	Rosace(nopos)
0.07	0.5977307890665291	0.8682476943346509	1939	759	Rosace(nopos)
0.08	0.6193914388860238	0.8748353096179183	1939	759	Rosace(nopos)
0.09	0.6415678184631253	0.8814229249011858	1939	759	Rosace(nopos)
0.1	0.6637441980402269	0.8827404479578392	1939	759	Rosace(nopos)
0.11	0.6812790097988654	0.8866930171277997	1939	759	Rosace(nopos)
0.12	0.7008767405879319	0.8945981554677207	1939	759	Rosace(nopos)
0.13	0.7168643630737493	0.8998682476943346	1939	759	Rosace(nopos)
0.14	0.7292418772563177	0.9011857707509882	1939	759	Rosace(nopos)
0.15	0.740072202166065	0.9038208168642952	1939	759	Rosace(nopos)
0.16	0.7503867973182052	0.9038208168642952	1939	759	Rosace(nopos)
0.17	0.7581227436823105	0.9104084321475626	1939	759	Rosace(nopos)
0.18	0.7679216090768437	0.9130434782608695	1939	759	Rosace(nopos)
0.19	0.7766890149561629	0.9169960474308301	1939	759	Rosace(nopos)
0.2	0.7833935018050542	0.9209486166007905	1939	759	Rosace(nopos)
0	0	0	1939	759	Naive
0.01	0.23414130995358431	0.7575757575757576	1939	759	Naive
0.02	0.3151108818978855	0.7905138339920948	1939	759	Naive
0.03	0.36565239814337286	0.7997364953886693	1939	759	Naive
0.04	0.4100051572975761	0.8063241106719368	1939	759	Naive
0.05	0.43476018566271274	0.8155467720685112	1939	759	Naive
0.06	0.4595152140278494	0.8221343873517787	1939	759	Naive
0.07	0.49458483754512633	0.8300395256916996	1939	759	Naive
0.08	0.5172769468798349	0.83399209486166	1939	759	Naive
0.09	0.5415162454873647	0.839262187088274	1939	759	Naive
0.1	0.5595667870036101	0.8432147562582345	1939	759	Naive
0.11	0.5781330582774626	0.8458498023715415	1939	759	Naive
0.12	0.5966993295513151	0.8511198945981555	1939	759	Naive
0.13	0.6147498710675606	0.8563899868247694	1939	759	Naive
0.14	0.6271273852501289	0.857707509881423	1939	759	Naive
0.15	0.6389891696750902	0.8629776021080369	1939	759	Naive
0.16	0.6498194945848376	0.8708827404479579	1939	759	Naive
0.17	0.6642599277978339	0.8735177865612648	1939	759	Naive
0.18	0.6725116039195461	0.8761528326745718	1939	759	Naive
0.19	0.6802475502836514	0.8787878787878788	1939	759	Naive
0.2	0.6910778751933987	0.8814229249011858	1939	759	Naive
0	0	0	1939	759	mutscan(edgeR)
0.01	0.20887055183084063	0.7720685111989459	1939	759	mutscan(edgeR)
0.02	0.2748839608045384	0.7931488801054019	1939	759	mutscan(edgeR)
0.03	0.31717380092831354	0.8050065876152833	1939	759	mutscan(edgeR)
0.04	0.3445074780814853	0.8155467720685112	1939	759	mutscan(edgeR)
0.05	0.37493553378029915	0.8221343873517787	1939	759	mutscan(edgeR)
0.06	0.3996905621454358	0.8247694334650857	1939	759	mutscan(edgeR)
0.07	0.42135121196493036	0.8287220026350461	1939	759	mutscan(edgeR)
0.08	0.44094894275399693	0.8379446640316206	1939	759	mutscan(edgeR)
0.09	0.4589994842702424	0.841897233201581	1939	759	mutscan(edgeR)
0.1	0.47705002578648786	0.8484848484848485	1939	759	mutscan(edgeR)
0.11	0.4987106756059825	0.849802371541502	1939	759	mutscan(edgeR)
0.12	0.5141825683341928	0.852437417654809	1939	759	mutscan(edgeR)
0.13	0.5229499742135121	0.855072463768116	1939	759	mutscan(edgeR)
0.14	0.5353274883960805	0.857707509881423	1939	759	mutscan(edgeR)
0.15	0.5471892728210418	0.8616600790513834	1939	759	mutscan(edgeR)
0.16	0.5590510572460031	0.8642951251646904	1939	759	mutscan(edgeR)
0.17	0.5724600309437855	0.8642951251646904	1939	759	mutscan(edgeR)
0.18	0.5827746260959258	0.8642951251646904	1939	759	mutscan(edgeR)
0.19	0.596183599793708	0.8656126482213439	1939	759	mutscan(edgeR)
0.2	0.6054667354306343	0.8656126482213439	1939	759	mutscan(edgeR)
