test_cutoff	FP	TP	n_ctrl	n_sig	method
0.13	0.8247048138056312	0.9609120521172638	1101	307	Naive
0.14	0.8283378746594006	0.9674267100977199	1101	307	Naive
0.15	0.8328792007266121	0.9706840390879479	1101	307	Naive
0.16	0.8392370572207084	0.9706840390879479	1101	307	Naive
0.17	0.8419618528610354	0.9739413680781759	1101	307	Naive
0.18	0.8437783832879201	0.9739413680781759	1101	307	Naive
0.19	0.8455949137148048	0.9739413680781759	1101	307	Naive
0.2	0.8483197093551317	0.9739413680781759	1101	307	Naive
0	0	0	1101	307	mutscan(edgeR)
0.01	0.6103542234332425	0.9087947882736156	1101	307	mutscan(edgeR)
0.02	0.6512261580381471	0.9120521172638436	1101	307	mutscan(edgeR)
0.03	0.6784741144414169	0.9120521172638436	1101	307	mutscan(edgeR)
0.04	0.6920980926430518	0.9120521172638436	1101	307	mutscan(edgeR)
0.05	0.7029972752043597	0.9185667752442996	1101	307	mutscan(edgeR)
0.06	0.7166212534059946	0.9218241042345277	1101	307	mutscan(edgeR)
0.07	0.7266121707538601	0.9218241042345277	1101	307	mutscan(edgeR)
0.08	0.7393278837420527	0.9250814332247557	1101	307	mutscan(edgeR)
0.09	0.745685740236149	0.9250814332247557	1101	307	mutscan(edgeR)
0.1	0.7511353315168029	0.9250814332247557	1101	307	mutscan(edgeR)
0.11	0.7574931880108992	0.9283387622149837	1101	307	mutscan(edgeR)
0.12	0.7611262488646685	0.9283387622149837	1101	307	mutscan(edgeR)
0.13	0.7638510445049954	0.9283387622149837	1101	307	mutscan(edgeR)
0.14	0.771117166212534	0.9283387622149837	1101	307	mutscan(edgeR)
0.15	0.7774750227066304	0.9283387622149837	1101	307	mutscan(edgeR)
0.16	0.7838328792007266	0.9283387622149837	1101	307	mutscan(edgeR)
0.17	0.7901907356948229	0.9315960912052117	1101	307	mutscan(edgeR)
0.18	0.7947320617620345	0.9315960912052117	1101	307	mutscan(edgeR)
0.19	0.8001816530426885	0.9315960912052117	1101	307	mutscan(edgeR)
0.2	0.8047229791099001	0.9315960912052117	1101	307	mutscan(edgeR)
0	0	0	1101	307	mutscan(limma)
0.01	0.6930063578564941	0.9185667752442996	1101	307	mutscan(limma)
0.02	0.7302452316076294	0.9283387622149837	1101	307	mutscan(limma)
0.03	0.7556766575840145	0.9348534201954397	1101	307	mutscan(limma)
0.04	0.7683923705722071	0.9348534201954397	1101	307	mutscan(limma)
0.05	0.7801998183469573	0.9348534201954397	1101	307	mutscan(limma)
0.06	0.7910990009082652	0.9348534201954397	1101	307	mutscan(limma)
0.07	0.7983651226158038	0.9348534201954397	1101	307	mutscan(limma)
0.08	0.8083560399636693	0.9348534201954397	1101	307	mutscan(limma)
0.09	0.8138056312443234	0.9348534201954397	1101	307	mutscan(limma)
0.1	0.818346957311535	0.9348534201954397	1101	307	mutscan(limma)
0.11	0.8247048138056312	0.9381107491856677	1101	307	mutscan(limma)
0.12	0.8274296094459582	0.9413680781758957	1101	307	mutscan(limma)
0.13	0.8328792007266121	0.9446254071661238	1101	307	mutscan(limma)
0.14	0.8374205267938238	0.9446254071661238	1101	307	mutscan(limma)
0.15	0.8374205267938238	0.9446254071661238	1101	307	mutscan(limma)
0.16	0.8410535876475931	0.9478827361563518	1101	307	mutscan(limma)
0.17	0.8446866485013624	0.9543973941368078	1101	307	mutscan(limma)
0.18	0.849227974568574	0.9543973941368078	1101	307	mutscan(limma)
0.19	0.849227974568574	0.9576547231270358	1101	307	mutscan(limma)
0.2	0.849227974568574	0.9576547231270358	1101	307	mutscan(limma)
0	0	0	1101	307	DiMSum
0.01	0.4187102633969119	0.8175895765472313	1101	307	DiMSum
0.02	0.4750227066303361	0.8241042345276873	1101	307	DiMSum
0.03	0.5104450499545867	0.8273615635179153	1101	307	DiMSum
0.04	0.5331516802906449	0.8403908794788274	1101	307	DiMSum
0.05	0.555858310626703	0.8469055374592834	1101	307	DiMSum
0.06	0.5749318801089919	0.8534201954397395	1101	307	DiMSum
0.07	0.5930971843778383	0.8534201954397395	1101	307	DiMSum
0.08	0.6030881017257039	0.8599348534201955	1101	307	DiMSum
0.09	0.6103542234332425	0.8664495114006515	1101	307	DiMSum
0.1	0.620345140781108	0.8697068403908795	1101	307	DiMSum
0.11	0.6294277929155313	0.8697068403908795	1101	307	DiMSum
0.12	0.6430517711171662	0.8697068403908795	1101	307	DiMSum
0.13	0.6521344232515894	0.8729641693811075	1101	307	DiMSum
0.14	0.6575840145322435	0.8794788273615635	1101	307	DiMSum
0.15	0.6684831970935513	0.8794788273615635	1101	307	DiMSum
0.16	0.6757493188010899	0.8827361563517915	1101	307	DiMSum
0.17	0.6802906448683016	0.8925081433224755	1101	307	DiMSum
0.18	0.6866485013623979	0.8925081433224755	1101	307	DiMSum
0.19	0.6930063578564941	0.8990228013029316	1101	307	DiMSum
0.2	0.698455949137148	0.9087947882736156	1101	307	DiMSum
