rank	FP	TP	n_ctrl	n_sig	method
0.474	0.3115349682107175	0.7133550488599348	1101	307	Enrich2
0.476	0.3133514986376022	0.7198697068403909	1101	307	Enrich2
0.478	0.3142597638510445	0.7198697068403909	1101	307	Enrich2
0.48	0.31607629427792916	0.7198697068403909	1101	307	Enrich2
0.482	0.31970935513169846	0.7231270358306189	1101	307	Enrich2
0.484	0.32334241598546776	0.7231270358306189	1101	307	Enrich2
0.486	0.32515894641235243	0.7231270358306189	1101	307	Enrich2
0.488	0.3278837420526794	0.7231270358306189	1101	307	Enrich2
0.49	0.33060853769300635	0.7263843648208469	1101	307	Enrich2
0.492	0.335149863760218	0.7263843648208469	1101	307	Enrich2
0.494	0.335149863760218	0.7263843648208469	1101	307	Enrich2
0.496	0.3387829246139873	0.7263843648208469	1101	307	Enrich2
0.498	0.3405994550408719	0.7296416938110749	1101	307	Enrich2
0.5	0.3469573115349682	0.7296416938110749	1101	307	Enrich2
0.502	0.3469573115349682	0.7361563517915309	1101	307	Enrich2
0.504	0.34877384196185285	0.7361563517915309	1101	307	Enrich2
0.506	0.3496821071752952	0.7361563517915309	1101	307	Enrich2
0.508	0.35149863760217986	0.7361563517915309	1101	307	Enrich2
0.51	0.35149863760217986	0.739413680781759	1101	307	Enrich2
0.512	0.3533151680290645	0.739413680781759	1101	307	Enrich2
0.514	0.3569482288828338	0.742671009771987	1101	307	Enrich2
0.516	0.35967302452316074	0.742671009771987	1101	307	Enrich2
0.518	0.36239782016348776	0.742671009771987	1101	307	Enrich2
0.52	0.3651226158038147	0.749185667752443	1101	307	Enrich2
0.522	0.3678474114441417	0.749185667752443	1101	307	Enrich2
0.524	0.37057220708446864	0.752442996742671	1101	307	Enrich2
0.526	0.371480472297911	0.752442996742671	1101	307	Enrich2
0.528	0.37420526793823794	0.758957654723127	1101	307	Enrich2
0.53	0.3760217983651226	0.758957654723127	1101	307	Enrich2
0.532	0.3787465940054496	0.758957654723127	1101	307	Enrich2
0.534	0.3814713896457766	0.758957654723127	1101	307	Enrich2
0.536	0.3832879200726612	0.758957654723127	1101	307	Enrich2
0.538	0.38782924613987285	0.758957654723127	1101	307	Enrich2
0.54	0.3905540417801998	0.7687296416938111	1101	307	Enrich2
0.542	0.3923705722070845	0.7687296416938111	1101	307	Enrich2
0.544	0.39509536784741145	0.7719869706840391	1101	307	Enrich2
0.546	0.39872842870118075	0.7719869706840391	1101	307	Enrich2
0.548	0.40236148955495005	0.7719869706840391	1101	307	Enrich2
0.55	0.4087193460490463	0.7719869706840391	1101	307	Enrich2
0.552	0.410535876475931	0.7719869706840391	1101	307	Enrich2
0.554	0.41326067211625794	0.7752442996742671	1101	307	Enrich2
0.556	0.4150772025431426	0.7785016286644951	1101	307	Enrich2
0.558	0.4178019981834696	0.7785016286644951	1101	307	Enrich2
0.56	0.4214350590372389	0.7785016286644951	1101	307	Enrich2
0.562	0.4214350590372389	0.7817589576547231	1101	307	Enrich2
0.564	0.42415985467756584	0.7817589576547231	1101	307	Enrich2
0.566	0.4268846503178928	0.7817589576547231	1101	307	Enrich2
0.568	0.4305177111716621	0.7817589576547231	1101	307	Enrich2
0.57	0.43415077202543145	0.7817589576547231	1101	307	Enrich2
0.572	0.4359673024523161	0.7817589576547231	1101	307	Enrich2
0.574	0.43869209809264303	0.7850162866449512	1101	307	Enrich2
0.576	0.44232515894641233	0.7850162866449512	1101	307	Enrich2
0.578	0.44686648501362397	0.7850162866449512	1101	307	Enrich2
0.58	0.44868301544050865	0.7850162866449512	1101	307	Enrich2
0.582	0.45049954586739327	0.7850162866449512	1101	307	Enrich2
0.584	0.45322434150772023	0.7850162866449512	1101	307	Enrich2
0.586	0.45685740236148953	0.7850162866449512	1101	307	Enrich2
0.588	0.4586739327883742	0.7850162866449512	1101	307	Enrich2
0.59	0.4623069936421435	0.7882736156351792	1101	307	Enrich2
0.592	0.46503178928247046	0.7882736156351792	1101	307	Enrich2
0.594	0.46866485013623976	0.7882736156351792	1101	307	Enrich2
0.596	0.47048138056312444	0.7947882736156352	1101	307	Enrich2
0.598	0.47229791099000906	0.7980456026058632	1101	307	Enrich2
0.6	0.47593097184377836	0.7980456026058632	1101	307	Enrich2
0.602	0.47593097184377836	0.8013029315960912	1101	307	Enrich2
0.604	0.4786557674841054	0.8013029315960912	1101	307	Enrich2
0.606	0.48319709355131696	0.8013029315960912	1101	307	Enrich2
0.608	0.485921889191644	0.8045602605863192	1101	307	Enrich2
0.61	0.48864668483197093	0.8045602605863192	1101	307	Enrich2
0.612	0.49227974568574023	0.8045602605863192	1101	307	Enrich2
0.614	0.49591280653950953	0.8045602605863192	1101	307	Enrich2
0.616	0.49954586739327883	0.8045602605863192	1101	307	Enrich2
0.618	0.5031789282470481	0.8078175895765473	1101	307	Enrich2
0.62	0.5040871934604905	0.8078175895765473	1101	307	Enrich2
0.622	0.5059037238873751	0.8110749185667753	1101	307	Enrich2
0.624	0.508628519527702	0.8110749185667753	1101	307	Enrich2
0.626	0.5095367847411444	0.8110749185667753	1101	307	Enrich2
0.628	0.5122615803814714	0.8110749185667753	1101	307	Enrich2
0.63	0.5149863760217984	0.8110749185667753	1101	307	Enrich2
0.632	0.5177111716621253	0.8143322475570033	1101	307	Enrich2
0.634	0.51952770208901	0.8143322475570033	1101	307	Enrich2
0.636	0.522252497729337	0.8143322475570033	1101	307	Enrich2
0.638	0.5240690281562216	0.8143322475570033	1101	307	Enrich2
0.64	0.5277020890099909	0.8143322475570033	1101	307	Enrich2
0.642	0.5304268846503178	0.8143322475570033	1101	307	Enrich2
0.644	0.5322434150772025	0.8143322475570033	1101	307	Enrich2
0.646	0.5349682107175295	0.8143322475570033	1101	307	Enrich2
0.648	0.5376930063578564	0.8143322475570033	1101	307	Enrich2
0.65	0.5404178019981835	0.8143322475570033	1101	307	Enrich2
0.652	0.5440508628519528	0.8143322475570033	1101	307	Enrich2
0.654	0.5449591280653951	0.8143322475570033	1101	307	Enrich2
0.656	0.547683923705722	0.8143322475570033	1101	307	Enrich2
0.658	0.5495004541326067	0.8143322475570033	1101	307	Enrich2
0.66	0.5504087193460491	0.8143322475570033	1101	307	Enrich2
0.662	0.5540417801998183	0.8143322475570033	1101	307	Enrich2
0.664	0.5567665758401453	0.8143322475570033	1101	307	Enrich2
0.666	0.5603996366939146	0.8143322475570033	1101	307	Enrich2
0.668	0.5658492279745686	0.8143322475570033	1101	307	Enrich2
0.67	0.5685740236148955	0.8175895765472313	1101	307	Enrich2
0.672	0.5722070844686649	0.8175895765472313	1101	307	Enrich2
0.674	0.5749318801089919	0.8175895765472313	1101	307	Enrich2
0.676	0.5785649409627611	0.8208469055374593	1101	307	Enrich2
0.678	0.5821980018165305	0.8208469055374593	1101	307	Enrich2
0.68	0.5831062670299727	0.8208469055374593	1101	307	Enrich2
0.682	0.5858310626702997	0.8208469055374593	1101	307	Enrich2
0.684	0.5903723887375113	0.8273615635179153	1101	307	Enrich2
0.686	0.594913714804723	0.8273615635179153	1101	307	Enrich2
0.688	0.59763851044505	0.8273615635179153	1101	307	Enrich2
0.69	0.6021798365122616	0.8273615635179153	1101	307	Enrich2
0.692	0.6039963669391463	0.8306188925081434	1101	307	Enrich2
0.694	0.6085376930063578	0.8306188925081434	1101	307	Enrich2
0.696	0.6112624886466849	0.8338762214983714	1101	307	Enrich2
0.698	0.6139872842870118	0.8371335504885994	1101	307	Enrich2
0.7	0.6176203451407811	0.8371335504885994	1101	307	Enrich2
0.702	0.6212534059945504	0.8371335504885994	1101	307	Enrich2
0.704	0.623069936421435	0.8403908794788274	1101	307	Enrich2
0.706	0.6248864668483197	0.8469055374592834	1101	307	Enrich2
0.708	0.6267029972752044	0.8469055374592834	1101	307	Enrich2
0.71	0.6303360581289736	0.8469055374592834	1101	307	Enrich2
0.712	0.6348773841961853	0.8469055374592834	1101	307	Enrich2
0.714	0.6366939146230699	0.8501628664495114	1101	307	Enrich2
0.716	0.6376021798365122	0.8501628664495114	1101	307	Enrich2
0.718	0.6412352406902816	0.8501628664495114	1101	307	Enrich2
0.72	0.6412352406902816	0.8534201954397395	1101	307	Enrich2
0.722	0.6439600363306085	0.8534201954397395	1101	307	Enrich2
0.724	0.6448683015440508	0.8566775244299675	1101	307	Enrich2
0.726	0.6475930971843779	0.8566775244299675	1101	307	Enrich2
0.728	0.6512261580381471	0.8599348534201955	1101	307	Enrich2
0.73	0.6557674841053588	0.8631921824104235	1101	307	Enrich2
0.732	0.6557674841053588	0.8631921824104235	1101	307	Enrich2
0.734	0.6603088101725704	0.8631921824104235	1101	307	Enrich2
0.736	0.6603088101725704	0.8631921824104235	1101	307	Enrich2
0.738	0.6612170753860127	0.8664495114006515	1101	307	Enrich2
0.74	0.6648501362397821	0.8664495114006515	1101	307	Enrich2
0.742	0.667574931880109	0.8664495114006515	1101	307	Enrich2
0.744	0.670299727520436	0.8664495114006515	1101	307	Enrich2
0.746	0.6730245231607629	0.8664495114006515	1101	307	Enrich2
0.748	0.6757493188010899	0.8664495114006515	1101	307	Enrich2
0.75	0.6784741144414169	0.8664495114006515	1101	307	Enrich2
0.752	0.6811989100817438	0.8664495114006515	1101	307	Enrich2
0.754	0.6848319709355132	0.8664495114006515	1101	307	Enrich2
0.756	0.6884650317892824	0.8664495114006515	1101	307	Enrich2
0.758	0.6911898274296094	0.8664495114006515	1101	307	Enrich2
0.76	0.6939146230699365	0.8664495114006515	1101	307	Enrich2
0.762	0.6948228882833788	0.8697068403908795	1101	307	Enrich2
0.764	0.6975476839237057	0.8697068403908795	1101	307	Enrich2
0.766	0.7020890099909174	0.8697068403908795	1101	307	Enrich2
0.768	0.703905540417802	0.8697068403908795	1101	307	Enrich2
0.77	0.7048138056312443	0.8729641693811075	1101	307	Enrich2
0.772	0.709355131698456	0.87622149837133545	1101	307	Enrich2
0.774	0.7129881925522252	0.87622149837133545	1101	307	Enrich2
0.776	0.7148047229791099	0.8794788273615635	1101	307	Enrich2
0.778	0.7193460490463215	0.8794788273615635	1101	307	Enrich2
0.78	0.7220708446866485	0.8794788273615635	1101	307	Enrich2
0.782	0.7247956403269755	0.8794788273615635	1101	307	Enrich2
0.784	0.7284287011807448	0.8794788273615635	1101	307	Enrich2
0.786	0.7338782924613987	0.8794788273615635	1101	307	Enrich2
0.788	0.7384196185286104	0.8794788273615635	1101	307	Enrich2
0.79	0.7411444141689373	0.8794788273615635	1101	307	Enrich2
0.792	0.7447774750227066	0.8827361563517915	1101	307	Enrich2
0.794	0.7502270663033606	0.8827361563517915	1101	307	Enrich2
0.796	0.7547683923705722	0.8827361563517915	1101	307	Enrich2
0.798	0.7574931880108992	0.8827361563517915	1101	307	Enrich2
0.8	0.7602179836512262	0.8827361563517915	1101	307	Enrich2
0.802	0.7629427792915532	0.8827361563517915	1101	307	Enrich2
0.804	0.7656675749318801	0.8827361563517915	1101	307	Enrich2
0.806	0.7683923705722071	0.8827361563517915	1101	307	Enrich2
0.808	0.7693006357856494	0.8827361563517915	1101	307	Enrich2
0.81	0.7729336966394187	0.8827361563517915	1101	307	Enrich2
0.812	0.776566757493188	0.8827361563517915	1101	307	Enrich2
0.814	0.779291553133515	0.8827361563517915	1101	307	Enrich2
0.816	0.7829246139872843	0.8827361563517915	1101	307	Enrich2
0.818	0.7865576748410535	0.8827361563517915	1101	307	Enrich2
0.82	0.7901907356948229	0.8827361563517915	1101	307	Enrich2
0.822	0.7947320617620345	0.8827361563517915	1101	307	Enrich2
0.824	0.7974568574023615	0.8827361563517915	1101	307	Enrich2
0.826	0.7992733878292462	0.8827361563517915	1101	307	Enrich2
0.828	0.8010899182561307	0.8827361563517915	1101	307	Enrich2
0.83	0.8056312443233424	0.8827361563517915	1101	307	Enrich2
0.832	0.8083560399636693	0.8859934853420195	1101	307	Enrich2
0.834	0.810172570390554	0.8892508143322475	1101	307	Enrich2
0.836	0.8110808356039964	0.8892508143322475	1101	307	Enrich2
0.838	0.812897366030881	0.8892508143322475	1101	307	Enrich2
0.84	0.8147138964577657	0.8892508143322475	1101	307	Enrich2
0.842	0.8165304268846503	0.8892508143322475	1101	307	Enrich2
0.844	0.8174386920980926	0.8925081433224755	1101	307	Enrich2
0.846	0.8201634877384196	0.8925081433224755	1101	307	Enrich2
0.848	0.8237965485921889	0.8925081433224755	1101	307	Enrich2
