model	rank	TP	FN	FP	TN	NAR	FDR	Power	Sensitivity	sim
ROSACE	0.023	0.7391304347826086	0	0.2608695652173913	0	0	0.2608695652173913	1	0.06891891891891892	sim1
ROSACE	0.024	0.7291666666666666	0	0.2708333333333333	0	0	0.2708333333333333	1	0.07094594594594594	sim1
ROSACE	0.025	0.7266666666666667	0	0.2733333333333333	0	0	0.2733333333333333	1	0.07364864864864865	sim1
ROSACE	0.026	0.7115384615384616	0	0.28846153846153844	0	0	0.28846153846153844	1	0.075	sim1
ROSACE	0.027	0.7160493827160493	0	0.2839506172839506	0	0	0.2839506172839506	1	0.07837837837837838	sim1
ROSACE	0.028	0.6904761904761905	0	0.30952380952380953	0	0	0.30952380952380953	1	0.07837837837837838	sim1
ROSACE	0.029	0.6781609195402298	0	0.3218390804597701	0	0	0.3218390804597701	1	0.07972972972972973	sim1
ROSACE	0.03	0.6777777777777778	0	0.32222222222222224	0	0	0.32222222222222224	1	0.08243243243243244	sim1
ROSACE	0.031	0.6774193548387096	0	0.3225806451612903	0	0	0.3225806451612903	1	0.08513513513513514	sim1
ROSACE	0.032	0.671875	0	0.328125	0	0	0.328125	1	0.08716216216216216	sim1
ROSACE	0.033	0.6565656565656566	0	0.3434343434343434	0	0	0.3434343434343434	1	0.08783783783783784	sim1
ROSACE	0.034	0.6470588235294118	0	0.35294117647058826	0	0	0.35294117647058826	1	0.0891891891891892	sim1
ROSACE	0.035	0.6476190476190476	0	0.3523809523809524	0	0	0.3523809523809524	1	0.0918918918918919	sim1
ROSACE	0.036	0.6388888888888888	0	0.3611111111111111	0	0	0.3611111111111111	1	0.09324324324324323	sim1
ROSACE	0.037	0.6261261261261262	0	0.3738738738738739	0	0	0.3738738738738739	1	0.09391891891891892	sim1
ROSACE	0.038	0.6200873362445415	0	0.3799126637554585	0	0	0.3799126637554585	1	0.09594594594594597	sim1
ROSACE	0.039	0.6170212765957447	0	0.3829787234042553	0	0	0.3829787234042553	1	0.09797297297297296	sim1
ROSACE	0.04	0.6141078838174274	0	0.38589211618257263	0	0	0.38589211618257263	1	0.1	sim1
ROSACE	0.041	0.6072874493927125	0	0.39271255060728744	0	0	0.39271255060728744	1	0.10135135135135136	sim1
ROSACE	0.042	0.6007905138339921	0	0.39920948616600793	0	0	0.39920948616600793	1	0.10270270270270272	sim1
ROSACE	0.043	0.5945945945945946	0	0.40540540540540543	0	0	0.40540540540540543	1	0.10405405405405406	sim1
ROSACE	0.044	0.5886792452830188	0	0.4113207547169811	0	0	0.4113207547169811	1	0.1054054054054054	sim1
ROSACE	0.045	0.5940959409594095	0	0.4059040590405904	0	0	0.4059040590405904	1	0.10878378378378378	sim1
ROSACE	0.046	0.5956678700361011	0	0.4043321299638989	0	0	0.4043321299638989	1	0.11148648648648649	sim1
ROSACE	0.047	0.5936395759717314	0	0.40636042402826855	0	0	0.40636042402826855	1	0.11351351351351352	sim1
ROSACE	0.048	0.5951557093425606	0	0.40484429065743943	0	0	0.40484429065743943	1	0.11621621621621622	sim1
ROSACE	0.049	0.6	0	0.4	0	0	0.4	1	0.1195945945945946	sim1
ROSACE	0.05	0.5946843853820598	0	0.4053156146179402	0	0	0.4053156146179402	1	0.12094594594594596	sim1
ROSACE	0.051	0.5863192182410424	0	0.41368078175895767	0	0	0.41368078175895767	1	0.12162162162162164	sim1
ROSACE	0.052	0.5846645367412141	0	0.4153354632587859	0	0	0.4153354632587859	1	0.12364864864864863	sim1
ROSACE	0.053	0.5893416927899686	0	0.4106583072100313	0	0	0.4106583072100313	1	0.12702702702702703	sim1
ROSACE	0.054	0.5938461538461538	0	0.40615384615384614	0	0	0.40615384615384614	1	0.1304054054054054	sim1
ROSACE	0.055	0.5861027190332326	0	0.41389728096676737	0	0	0.41389728096676737	1	0.13108108108108107	sim1
