model	rank	TP	FN	FP	TN	NAR	FDR	Power	Sensitivity	sim
ROSACE	0.089	0.4925373134328358	0	0.5074626865671642	0	0	0.5074626865671642	1	0.19130434782608696	sim1
ROSACE	0.09	0.4944649446494465	0	0.5055350553505535	0	0	0.5055350553505535	1	0.19420289855072465	sim1
ROSACE	0.091	0.49452554744525545	0	0.5054744525547445	0	0	0.5054744525547445	1	0.1963768115942029	sim1
ROSACE	0.092	0.4909747292418773	0	0.5090252707581228	0	0	0.5090252707581228	1	0.19710144927536233	sim1
ROSACE	0.093	0.4892857142857142	0	0.5107142857142857	0	0	0.5107142857142857	1	0.19855072463768117	sim1
ROSACE	0.094	0.4876325088339223	0	0.5123674911660777	0	0	0.5123674911660777	1	0.2	sim1
ROSACE	0.095	0.486013986013986	0	0.513986013986014	0	0	0.513986013986014	1	0.20144927536231885	sim1
ROSACE	0.096	0.4826989619377163	0	0.5173010380622838	0	0	0.5173010380622838	1	0.20217391304347823	sim1
ROSACE	0.097	0.4811643835616438	0	0.5188356164383562	0	0	0.5188356164383562	1	0.2036231884057971	sim1
ROSACE	0.098	0.4796610169491526	0	0.5203389830508475	0	0	0.5203389830508475	1	0.20507246376811591	sim1
ROSACE	0.099	0.4798657718120805	0	0.5201342281879194	0	0	0.5201342281879194	1	0.2072463768115942	sim1
ROSACE	0.1	0.478405315614618	0	0.521594684385382	0	0	0.521594684385382	1	0.20869565217391303	sim1
ROSACE	0.101	0.4753289473684211	0	0.524671052631579	0	0	0.524671052631579	1	0.20942028985507247	sim1
ROSACE	0.102	0.4723127035830619	0	0.5276872964169381	0	0	0.5276872964169381	1	0.21014492753623187	sim1
ROSACE	0.103	0.47258064516129034	0	0.5274193548387097	0	0	0.5274193548387097	1	0.21231884057971015	sim1
ROSACE	0.104	0.4728434504792332	0	0.5271565495207667	0	0	0.5271565495207667	1	0.2144927536231884	sim1
ROSACE	0.105	0.47468354430379744	0	0.5253164556962026	0	0	0.5253164556962026	1	0.21739130434782608	sim1
ROSACE	0.106	0.47335423197492166	0	0.5266457680250783	0	0	0.5266457680250783	1	0.21884057971014492	sim1
ROSACE	0.107	0.47360248447204967	0	0.5263975155279503	0	0	0.5263975155279503	1	0.2210144927536232	sim1
ROSACE	0.108	0.4707692307692308	0	0.5292307692307693	0	0	0.5292307692307693	1	0.2217391304347826	sim1
ROSACE	0.109	0.4695121951219512	0	0.5304878048780488	0	0	0.5304878048780488	1	0.22318840579710145	sim1
ROSACE	0.11	0.47129909365558914	0	0.5287009063444109	0	0	0.5287009063444109	1	0.22608695652173913	sim1
ROSACE	0.111	0.47005988023952094	0	0.5299401197604791	0	0	0.5299401197604791	1	0.22753623188405797	sim1
ROSACE	0.112	0.4696296296296296	0	0.5303703703703704	0	0	0.5303703703703704	1	0.22971014492753625	sim1
ROSACE	0.113	0.4669603524229075	0	0.5330396475770925	0	0	0.5330396475770925	1	0.23043478260869563	sim1
ROSACE	0.114	0.4657933042212518	0	0.5342066957787481	0	0	0.5342066957787481	1	0.2318840579710145	sim1
ROSACE	0.115	0.4660894660894661	0	0.5339105339105339	0	0	0.5339105339105339	1	0.23405797101449272	sim1
ROSACE	0.116	0.4678111587982833	0	0.5321888412017167	0	0	0.5321888412017167	1	0.23695652173913043	sim1
ROSACE	0.117	0.4652482269503546	0	0.5347517730496454	0	0	0.5347517730496454	1	0.23768115942028983	sim1
ROSACE	0.118	0.4641350210970464	0	0.5358649789029536	0	0	0.5358649789029536	1	0.2391304347826087	sim1
ROSACE	0.119	0.4602510460251046	0	0.5397489539748954	0	0	0.5397489539748954	1	0.2391304347826087	sim1
ROSACE	0.12	0.4578146611341632	0	0.5421853388658368	0	0	0.5421853388658368	1	0.2398550724637681	sim1
ROSACE	0.121	0.45953360768175583	0	0.5404663923182441	0	0	0.5404663923182441	1	0.2427536231884058	sim1
ROSACE	0.122	0.45714285714285713	0	0.5428571428571428	0	0	0.5428571428571428	1	0.24347826086956523	sim1
ROSACE	0.123	0.45614035087719296	0	0.543859649122807	0	0	0.543859649122807	1	0.24492753623188407	sim1
ROSACE	0.124	0.4538152610441767	0	0.5461847389558233	0	0	0.5461847389558233	1	0.24565217391304348	sim1
ROSACE	0.125	0.452855245683931	0	0.547144754316069	0	0	0.547144754316069	1	0.24710144927536232	sim1
ROSACE	0.126	0.45322793148880103	0	0.546772068511199	0	0	0.546772068511199	1	0.2492753623188406	sim1
ROSACE	0.127	0.4522875816993464	0	0.5477124183006536	0	0	0.5477124183006536	1	0.25072463768115943	sim1
ROSACE	0.128	0.45136186770428016	0	0.5486381322957199	0	0	0.5486381322957199	1	0.25217391304347825	sim1
ROSACE	0.129	0.45045045045045046	0	0.5495495495495496	0	0	0.5495495495495496	1	0.2536231884057971	sim1
ROSACE	0.13	0.4495530012771392	0	0.5504469987228607	0	0	0.5504469987228607	1	0.25507246376811593	sim1
ROSACE	0.131	0.449936628643853	0	0.550063371356147	0	0	0.550063371356147	1	0.2572463768115942	sim1
ROSACE	0.132	0.4490566037735849	0	0.5509433962264151	0	0	0.5509433962264151	1	0.25869565217391305	sim1
ROSACE	0.133	0.4481897627965043	0	0.5518102372034956	0	0	0.5518102372034956	1	0.26014492753623186	sim1
ROSACE	0.134	0.4473358116480793	0	0.5526641883519207	0	0	0.5526641883519207	1	0.26159420289855073	sim1
ROSACE	0.135	0.44649446494464945	0	0.5535055350553506	0	0	0.5535055350553506	1	0.26304347826086955	sim1
ROSACE	0.136	0.4456654456654457	0	0.5543345543345544	0	0	0.5543345543345544	1	0.2644927536231884	sim1
ROSACE	0.137	0.4424242424242424	0	0.5575757575757576	0	0	0.5575757575757576	1	0.2644927536231884	sim1
ROSACE	0.138	0.4416365824308063	0	0.5583634175691937	0	0	0.5583634175691937	1	0.26594202898550723	sim1
ROSACE	0.139	0.43847072879330945	0	0.5615292712066906	0	0	0.5615292712066906	1	0.26594202898550723	sim1
ROSACE	0.14	0.4389086595492289	0	0.561091340450771	0	0	0.561091340450771	1	0.26811594202898553	sim1
ROSACE	0.141	0.4381625441696113	0	0.5618374558303887	0	0	0.5618374558303887	1	0.26956521739130435	sim1
ROSACE	0.142	0.43859649122807015	0	0.5614035087719298	0	0	0.5614035087719298	1	0.2717391304347826	sim1
ROSACE	0.143	0.437862950058072	0	0.562137049941928	0	0	0.562137049941928	1	0.27318840579710146	sim1
ROSACE	0.144	0.4371395617070358	0	0.5628604382929643	0	0	0.5628604382929643	1	0.2746376811594203	sim1
ROSACE	0.145	0.4375715922107674	0	0.5624284077892325	0	0	0.5624284077892325	1	0.2768115942028985	sim1
ROSACE	0.146	0.4391353811149033	0	0.5608646188850968	0	0	0.5608646188850968	1	0.2797101449275362	sim1
ROSACE	0.147	0.4384180790960452	0	0.5615819209039548	0	0	0.5615819209039548	1	0.2811594202898551	sim1
ROSACE	0.148	0.43658810325476993	0	0.5634118967452301	0	0	0.5634118967452301	1	0.2818840579710145	sim1
ROSACE	0.149	0.4354120267260579	0	0.5645879732739421	0	0	0.5645879732739421	1	0.2833333333333333	sim1
ROSACE	0.15	0.4336283185840708	0	0.5663716814159292	0	0	0.5663716814159292	1	0.28405797101449276	sim1
ROSACE	0.151	0.4340659340659341	0	0.5659340659340659	0	0	0.5659340659340659	1	0.286231884057971	sim1
ROSACE	0.152	0.4344978165938865	0	0.5655021834061136	0	0	0.5655021834061136	1	0.28840579710144926	sim1
ROSACE	0.153	0.43275488069414314	0	0.5672451193058569	0	0	0.5672451193058569	1	0.2891304347826087	sim1
ROSACE	0.154	0.4331896551724138	0	0.5668103448275862	0	0	0.5668103448275862	1	0.29130434782608694	sim1
ROSACE	0.155	0.43254817987152033	0	0.5674518201284796	0	0	0.5674518201284796	1	0.2927536231884058	sim1
ROSACE	0.156	0.4319148936170213	0	0.5680851063829787	0	0	0.5680851063829787	1	0.2942028985507246	sim1
ROSACE	0.157	0.4291754756871036	0	0.5708245243128964	0	0	0.5708245243128964	1	0.2942028985507246	sim1
ROSACE	0.158	0.4275210084033613	0	0.5724789915966386	0	0	0.5724789915966386	1	0.29492753623188406	sim1
ROSACE	0.159	0.42484342379958245	0	0.5751565762004175	0	0	0.5751565762004175	1	0.29492753623188406	sim1
ROSACE	0.16	0.4242738589211618	0	0.5757261410788381	0	0	0.5757261410788381	1	0.29637681159420287	sim1
ROSACE	0.161	0.422680412371134	0	0.5773195876288659	0	0	0.5773195876288659	1	0.2971014492753623	sim1
ROSACE	0.162	0.4211065573770491	0	0.5788934426229508	0	0	0.5788934426229508	1	0.29782608695652174	sim1
ROSACE	0.163	0.4215885947046843	0	0.5784114052953157	0	0	0.5784114052953157	1	0.3	sim1
ROSACE	0.164	0.42105263157894735	0	0.5789473684210527	0	0	0.5789473684210527	1	0.30144927536231886	sim1
ROSACE	0.165	0.420523138832998	0	0.579476861167002	0	0	0.579476861167002	1	0.30289855072463767	sim1
ROSACE	0.166	0.422	0	0.578	0	0	0.578	1	0.30579710144927535	sim1
ROSACE	0.167	0.4204771371769383	0	0.5795228628230616	0	0	0.5795228628230616	1	0.3065217391304348	sim1
ROSACE	0.168	0.4189723320158103	0	0.5810276679841897	0	0	0.5810276679841897	1	0.3072463768115942	sim1
ROSACE	0.169	0.41846758349705304	0	0.581532416502947	0	0	0.581532416502947	1	0.30869565217391304	sim1
ROSACE	0.17	0.4189453125	0	0.5810546875	0	0	0.5810546875	1	0.3108695652173913	sim1
ROSACE	0.171	0.4203883495145631	0	0.579611650485437	0	0	0.579611650485437	1	0.31376811594202897	sim1
ROSACE	0.172	0.4198841698841699	0	0.5801158301158301	0	0	0.5801158301158301	1	0.31521739130434784	sim1
ROSACE	0.173	0.418426103646833	0	0.581573896353167	0	0	0.581573896353167	1	0.3159420289855073	sim1
ROSACE	0.174	0.4179389312977099	0	0.5820610687022901	0	0	0.5820610687022901	1	0.3173913043478261	sim1
ROSACE	0.175	0.4174573055028463	0	0.5825426944971537	0	0	0.5825426944971537	1	0.3188405797101449	sim1
ROSACE	0.176	0.4188679245283019	0	0.5811320754716981	0	0	0.5811320754716981	1	0.3217391304347826	sim1
ROSACE	0.177	0.4212007504690431	0	0.5787992495309568	0	0	0.5787992495309568	1	0.3253623188405797	sim1
ROSACE	0.178	0.4216417910447761	0	0.5783582089552238	0	0	0.5783582089552238	1	0.32753623188405795	sim1
ROSACE	0.179	0.4202226345083488	0	0.5797773654916512	0	0	0.5797773654916512	1	0.3282608695652174	sim1
ROSACE	0.18	0.4215867158671587	0	0.5784132841328413	0	0	0.5784132841328413	1	0.33115942028985507	sim1
ROSACE	0.181	0.4220183486238532	0	0.5779816513761468	0	0	0.5779816513761468	1	0.3333333333333333	sim1
ROSACE	0.182	0.4215328467153285	0	0.5784671532846716	0	0	0.5784671532846716	1	0.3347826086956522	sim1
ROSACE	0.183	0.42105263157894735	0	0.5789473684210527	0	0	0.5789473684210527	1	0.336231884057971	sim1
ROSACE	0.184	0.424187725631769	0	0.575812274368231	0	0	0.575812274368231	1	0.34057971014492755	sim1
ROSACE	0.185	0.4228007181328546	0	0.5771992818671454	0	0	0.5771992818671454	1	0.34130434782608693	sim1
ROSACE	0.186	0.423728813559322	0	0.576271186440678	0	0	0.576271186440678	1	0.3442028985507246	sim1
ROSACE	0.187	0.422360248447205	0	0.577639751552795	0	0	0.577639751552795	1	0.34492753623188405	sim1
ROSACE	0.188	0.4218887908208296	0	0.5781112091791704	0	0	0.5781112091791704	1	0.3463768115942029	sim1
ROSACE	0.189	0.4231782265144864	0	0.5768217734855136	0	0	0.5768217734855136	1	0.3492753623188406	sim1
ROSACE	0.19	0.42096069868995634	0	0.5790393013100437	0	0	0.5790393013100437	1	0.3492753623188406	sim1
ROSACE	0.191	0.42137271937445697	0	0.578627280625543	0	0	0.578627280625543	1	0.35144927536231885	sim1
ROSACE	0.192	0.4209161624891962	0	0.5790838375108038	0	0	0.5790838375108038	1	0.35289855072463766	sim1
ROSACE	0.193	0.4204643164230438	0	0.5795356835769562	0	0	0.5795356835769562	1	0.35434782608695653	sim1
ROSACE	0.194	0.42001710863986313	0	0.5799828913601369	0	0	0.5799828913601369	1	0.35579710144927534	sim1
ROSACE	0.195	0.4204255319148936	0	0.5795744680851064	0	0	0.5795744680851064	1	0.35797101449275365	sim1
ROSACE	0.196	0.4191363251481795	0	0.5808636748518204	0	0	0.5808636748518204	1	0.358695652173913	sim1
ROSACE	0.197	0.41786015164279694	0	0.582139848357203	0	0	0.582139848357203	1	0.35942028985507246	sim1
ROSACE	0.198	0.4165968147527242	0	0.5834031852472757	0	0	0.5834031852472757	1	0.3601449275362319	sim1
ROSACE	0.199	0.41618015012510423	0	0.5838198498748958	0	0	0.5838198498748958	1	0.3615942028985507	sim1
ROSACE	0.2	0.4174273858921162	0	0.5825726141078839	0	0	0.5825726141078839	1	0.3644927536231884	sim1
ROSACE	0.201	0.41701073492981006	0	0.5829892650701899	0	0	0.5829892650701899	1	0.36594202898550726	sim1
ROSACE	0.202	0.4149548069022186	0	0.5850451930977815	0	0	0.5850451930977815	1	0.36594202898550726	sim1
ROSACE	0.203	0.4129190515126738	0	0.5870809484873263	0	0	0.5870809484873263	1	0.36594202898550726	sim1
ROSACE	0.204	0.41171684296175753	0	0.5882831570382425	0	0	0.5882831570382425	1	0.36666666666666664	sim1
ROSACE	0.205	0.4105263157894737	0	0.5894736842105263	0	0	0.5894736842105263	1	0.3673913043478261	sim1
ROSACE	0.206	0.410958904109589	0	0.589041095890411	0	0	0.589041095890411	1	0.3695652173913043	sim1
ROSACE	0.207	0.4097834803528469	0	0.5902165196471532	0	0	0.5902165196471532	1	0.37028985507246376	sim1
ROSACE	0.208	0.40941739824421386	0	0.5905826017557861	0	0	0.5905826017557861	1	0.3717391304347826	sim1
ROSACE	0.209	0.4074662430500397	0	0.5925337569499602	0	0	0.5925337569499602	1	0.3717391304347826	sim1
ROSACE	0.21	0.4071146245059288	0	0.5928853754940712	0	0	0.5928853754940712	1	0.37318840579710144	sim1
ROSACE	0.211	0.4051927616050354	0	0.5948072383949646	0	0	0.5948072383949646	1	0.37318840579710144	sim1
ROSACE	0.212	0.4056382145653876	0	0.5943617854346124	0	0	0.5943617854346124	1	0.3753623188405797	sim1
ROSACE	0.213	0.4045206547155105	0	0.5954793452844894	0	0	0.5954793452844894	1	0.3760869565217391	sim1
ROSACE	0.214	0.40418929402637704	0	0.595810705973623	0	0	0.595810705973623	1	0.377536231884058	sim1
ROSACE	0.215	0.4038610038610039	0	0.5961389961389961	0	0	0.5961389961389961	1	0.3789855072463768	sim1
ROSACE	0.216	0.4027671022290546	0	0.5972328977709455	0	0	0.5972328977709455	1	0.37971014492753624	sim1
ROSACE	0.217	0.4016832440703902	0	0.5983167559296098	0	0	0.5983167559296098	1	0.3804347826086957	sim1
ROSACE	0.218	0.4006092916984006	0	0.5993907083015994	0	0	0.5993907083015994	1	0.38115942028985506	sim1
ROSACE	0.219	0.40106141015921154	0	0.5989385898407885	0	0	0.5989385898407885	1	0.38333333333333336	sim1
ROSACE	0.22	0.4	0	0.6	0	0	0.6	1	0.38405797101449274	sim1
ROSACE	0.221	0.3989481592787378	0	0.6010518407212622	0	0	0.6010518407212622	1	0.3847826086956522	sim1
ROSACE	0.222	0.39715781600598354	0	0.6028421839940165	0	0	0.6028421839940165	1	0.3847826086956522	sim1
ROSACE	0.223	0.39880952380952384	0	0.6011904761904762	0	0	0.6011904761904762	1	0.3884057971014493	sim1
ROSACE	0.224	0.4	0	0.6	0	0	0.6	1	0.391304347826087	sim1
ROSACE	0.225	0.39896755162241887	0	0.6010324483775811	0	0	0.6010324483775811	1	0.3920289855072463	sim1
ROSACE	0.226	0.4001468428781204	0	0.5998531571218796	0	0	0.5998531571218796	1	0.394927536231884	sim1
ROSACE	0.227	0.39985380116959063	0	0.6001461988304093	0	0	0.6001461988304093	1	0.3963768115942029	sim1
ROSACE	0.228	0.39956331877729256	0	0.6004366812227074	0	0	0.6004366812227074	1	0.3978260869565217	sim1
ROSACE	0.229	0.3992753623188406	0	0.6007246376811595	0	0	0.6007246376811595	1	0.3992753623188406	sim1
ROSACE	0.23	0.3982683982683982	0	0.6017316017316018	0	0	0.6017316017316018	1	0.4	sim1
ROSACE	0.231	0.39870689655172414	0	0.6012931034482759	0	0	0.6012931034482759	1	0.4021739130434782	sim1
ROSACE	0.232	0.3984263233190272	0	0.6015736766809728	0	0	0.6015736766809728	1	0.4036231884057971	sim1
ROSACE	0.233	0.39886039886039887	0	0.6011396011396012	0	0	0.6011396011396012	1	0.4057971014492754	sim1
ROSACE	0.234	0.399290780141844	0	0.6007092198581561	0	0	0.6007092198581561	1	0.4079710144927536	sim1
ROSACE	0.235	0.3990112994350282	0	0.6009887005649718	0	0	0.6009887005649718	1	0.4094202898550725	sim1
ROSACE	0.236	0.40014064697609	0	0.59985935302391	0	0	0.59985935302391	1	0.41231884057971013	sim1
ROSACE	0.237	0.4019607843137255	0	0.5980392156862745	0	0	0.5980392156862745	1	0.4159420289855073	sim1
ROSACE	0.238	0.400278940027894	0	0.599721059972106	0	0	0.599721059972106	1	0.4159420289855073	sim1
ROSACE	0.239	0.40069444444444446	0	0.5993055555555555	0	0	0.5993055555555555	1	0.4181159420289855	sim1
ROSACE	0.24	0.4004149377593361	0	0.5995850622406639	0	0	0.5995850622406639	1	0.4195652173913044	sim1
ROSACE	0.241	0.39944903581267216	0	0.6005509641873278	0	0	0.6005509641873278	1	0.42028985507246375	sim1
ROSACE	0.242	0.39780521262002744	0	0.6021947873799726	0	0	0.6021947873799726	1	0.42028985507246375	sim1
ROSACE	0.243	0.398224043715847	0	0.601775956284153	0	0	0.601775956284153	1	0.4224637681159421	sim1
ROSACE	0.244	0.39727891156462586	0	0.6027210884353742	0	0	0.6027210884353742	1	0.42318840579710143	sim1
ROSACE	0.245	0.39634146341463417	0	0.6036585365853658	0	0	0.6036585365853658	1	0.42391304347826086	sim1
