test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd
ROSACE_tests	0.2025883524141364	0.02638128422100547	0.1327360212377634	0.6382943421270948	0	0.39584364176150416	0.8847826086956522	0.05	sim1	rep1	rd3
SLR_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.05	sim1	rep1	rd3
ENRICH2_tests	0.12659698025551683	0.10237265637962502	0.11614401858304298	0.6548863447818152	0	0.4784688995215311	0.5528985507246377	0.05	sim1	rep1	rd3
EDGER_tests	0.01742160278745644	0.21154803384768545	4.977600796416127e-4	0.7705326032852166	0	0.02777777777777778	0.07608695652173912	0.05	sim1	rep1	rd3
LIMMA_tests	0.07930977268956363	0.14965986394557823	0.00647088103534096	0.7645594823295172	0	0.07543520309477757	0.3463768115942029	0.05	sim1	rep1	rd3
ROSACE_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0	sim10	rep1	rd3
SLR_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0	sim10	rep1	rd3
ENRICH2_tests	6.63680106188817e-4	0.2581715613074498	6.63680106188817e-4	0.7405010784801725	0	0.5	0.00256410256410256	0	sim10	rep1	rd3
EDGER_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0	sim10	rep1	rd3
LIMMA_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0	sim10	rep1	rd3
ROSACE_tests	0.20225651236104197	0.05657872905259665	0.05359216857474697	0.6875725900116144	0	0.2094682230869001	0.7814102564102564	0.005	sim10	rep1	rd3
SLR_tests	0	0.2588352414136386	1.6592002654720425e-4	0.7409988385598142	0	1	0	0.005	sim10	rep1	rd3
ENRICH2_tests	0.11116641778662684	0.14766882362701178	0.06537249045959848	0.6757922681267629	0	0.3703007518796993	0.4294871794871795	0.005	sim10	rep1	rd3
EDGER_tests	0.00248880039820806	0.2563464410154306	0	0.7411647585863613	0	0	0.00961538461538461	0.005	sim10	rep1	rd3
LIMMA_tests	0	0.2588352414136386	0	0.7411647585863613	0	NA	0	0.005	sim10	rep1	rd3
ROSACE_tests	0.20872739339638297	0.05010784801725568	0.06885681101708976	0.6723079475692716	0	0.2480573819485953	0.8064102564102564	0.01	sim10	rep1	rd3
SLR_tests	0	0.2588352414136386	3.318400530944085e-4	0.7408329185332669	0	1	0	0.01	sim10	rep1	rd3
ENRICH2_tests	0.11879873900779823	0.1400365024058404	0.0741662518666003	0.6669985067197611	0	0.38435081685296646	0.45897435897435895	0.01	sim10	rep1	rd3
EDGER_tests	0.00447984071677451	0.25435540069686413	0	0.7411647585863613	0	0	0.0173076923076923	0.01	sim10	rep1	rd3
LIMMA_tests	0.01858304297328687	0.24025219844035176	3.318400530944085e-4	0.7408329185332669	0	0.01754385964912281	0.0717948717948718	0.01	sim10	rep1	rd3
ROSACE_tests	0.22465571594491457	0.03417952546872407	0.13505890160942427	0.6061058569769371	0	0.37546125461254615	0.867948717948718	0.05	sim10	rep1	rd3
SLR_tests	0	0.2588352414136386	3.318400530944085e-4	0.7408329185332669	0	1	0	0.05	sim10	rep1	rd3
ENRICH2_tests	0.14103202256512362	0.117803218848515	0.1095072175211548	0.6316575410652066	0	0.43708609271523174	0.5448717948717949	0.05	sim10	rep1	rd3
EDGER_tests	0.01841712294673967	0.24041811846689895	8.296001327360213e-4	0.7403351584536253	0	0.04310344827586208	0.07115384615384615	0.05	sim10	rep1	rd3
LIMMA_tests	0.0663680106188817	0.19246723079475692	0.00315248050439688	0.7380122780819645	0	0.04534606205250596	0.25641025641025644	0.05	sim10	rep1	rd3
ROSACE_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0	sim2	rep1	rd3
SLR_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0	sim2	rep1	rd3
ENRICH2_tests	6.63680106188817e-4	0.26480836236933797	9.955201592832257e-4	0.73353243736519	0	0.6	0.0025	0	sim2	rep1	rd3
EDGER_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0	sim2	rep1	rd3
LIMMA_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0	sim2	rep1	rd3
ROSACE_tests	0.20590675294508048	0.05956528953044632	0.04961008793761407	0.6849178695868592	0	0.19415584415584416	0.775625	0.005	sim2	rep1	rd3
SLR_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0.005	sim2	rep1	rd3
ENRICH2_tests	0.11033681765389082	0.15513522482163597	0.06918865107018417	0.6653393064542891	0	0.3853974121996303	0.415625	0.005	sim2	rep1	rd3
EDGER_tests	9.955201592832257e-4	0.2644765223162436	0	0.7345279575244732	0	0	0.00375	0.005	sim2	rep1	rd3
LIMMA_tests	0.02986560477849676	0.23560643769703	0	0.7345279575244732	0	0	0.1125	0.005	sim2	rep1	rd3
ROSACE_tests	0.2145345943255351	0.0509374481499917	0.0660361705657873	0.6684917869586859	0	0.2353636901241869	0.808125	0.01	sim2	rep1	rd3
SLR_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0.01	sim2	rep1	rd3
ENRICH2_tests	0.11913057906089264	0.14634146341463414	0.07848017255682761	0.6560477849676456	0	0.3971452560873216	0.44875	0.01	sim2	rep1	rd3
EDGER_tests	0.00132736021237763	0.2641446822631492	0	0.7345279575244732	0	0	0.005	0.01	sim2	rep1	rd3
LIMMA_tests	0.04214368674298988	0.22332835573253693	6.63680106188817e-4	0.7338642774182844	0	0.01550387596899225	0.15875	0.01	sim2	rep1	rd3
ROSACE_tests	0.2311265969802555	0.03434544549527128	0.1322382611581218	0.6022896963663514	0	0.36392694063926945	0.870625	0.05	sim2	rep1	rd3
SLR_tests	0	0.2654720424755268	0	0.7345279575244732	0	NA	0	0.05	sim2	rep1	rd3
ENRICH2_tests	0.13920690227310437	0.12626514020242244	0.11299153807864608	0.6215364194458272	0	0.4480263157894737	0.524375	0.05	sim2	rep1	rd3
EDGER_tests	0.01327360212377634	0.25219844035175043	0	0.7345279575244732	0	0	0.05000000000000001	0.05	sim2	rep1	rd3
LIMMA_tests	0.08146673303467729	0.1840053094408495	0.00547536087605774	0.7290525966484155	0	0.06297709923664123	0.306875	0.05	sim2	rep1	rd3
ROSACE_tests	0	0.25551684088269455	0	0.7444831591173054	0	NA	0	0	sim3	rep1	rd3
SLR_tests	0	0.25551684088269455	0	0.7444831591173054	0	NA	0	0	sim3	rep1	rd3
ENRICH2_tests	6.63680106188817e-4	0.2548531607765057	3.318400530944085e-4	0.7441513190642111	0	0.33333333333333337	0.00259740259740259	0	sim3	rep1	rd3
EDGER_tests	0	0.25551684088269455	0	0.7444831591173054	0	NA	0	0	sim3	rep1	rd3
LIMMA_tests	0	0.25551684088269455	0	0.7444831591173054	0	NA	0	0	sim3	rep1	rd3
ROSACE_tests	0.203086112493778	0.05243072838891654	0.04546208727393396	0.6990210718433715	0	0.1829105473965287	0.7948051948051947	0.005	sim3	rep1	rd3
SLR_tests	0	0.25551684088269455	0	0.7444831591173054	0	NA	0	0.005	sim3	rep1	rd3
ENRICH2_tests	0.1091753774680604	0.14634146341463414	0.06387921022067364	0.6806039488966318	0	0.36912751677852346	0.4272727272727273	0.005	sim3	rep1	rd3
EDGER_tests	4.977600796416127e-4	0.2550190808030529	0	0.7444831591173054	0	0	0.00194805194805194	0.005	sim3	rep1	rd3
LIMMA_tests	0.038991206238593	0.21652563464410152	6.63680106188817e-4	0.7438194790111167	0	0.01673640167364017	0.1525974025974026	0.005	sim3	rep1	rd3
ROSACE_tests	0.20939107350257177	0.04612576738012278	0.06022896963663514	0.6842541894806703	0	0.22338461538461535	0.8194805194805195	0.01	sim3	rep1	rd3
SLR_tests	0	0.25551684088269455	0	0.7444831591173054	0	NA	0	0.01	sim3	rep1	rd3
ENRICH2_tests	0.11879873900779823	0.1367181018748963	0.07516177202588352	0.669321387091422	0	0.38751069289991447	0.46493506493506487	0.01	sim3	rep1	rd3
EDGER_tests	9.955201592832257e-4	0.2545213207234113	0	0.7444831591173054	0	0	0.00389610389610389	0.01	sim3	rep1	rd3
LIMMA_tests	0.04878048780487805	0.2067363530778165	0.00165920026547204	0.7428239588518334	0	0.03289473684210527	0.19090909090909092	0.01	sim3	rep1	rd3
ROSACE_tests	0.22349427575908412	0.03202256512361041	0.12726066036170566	0.6172224987555998	0	0.36281929990539263	0.8746753246753246	0.05	sim3	rep1	rd3
SLR_tests	0	0.25551684088269455	0	0.7444831591173054	0	NA	0	0.05	sim3	rep1	rd3
ENRICH2_tests	0.13704994192799072	0.11846689895470384	0.10370001659200266	0.6407831425253028	0	0.430737422467264	0.5363636363636364	0.05	sim3	rep1	rd3
EDGER_tests	0.01327360212377634	0.2422432387589182	1.6592002654720425e-4	0.7443172390907583	0	0.01234567901234567	0.05194805194805195	0.05	sim3	rep1	rd3
LIMMA_tests	0.08860129417620707	0.16691554670648748	0.01061888169902107	0.7338642774182844	0	0.10702341137123746	0.34675324675324676	0.05	sim3	rep1	rd3
ROSACE_tests	0	0.2389248382279741	0	0.7610751617720258	0	NA	0	0	sim4	rep1	rd3
SLR_tests	0	0.2389248382279741	0	0.7610751617720258	0	NA	0	0	sim4	rep1	rd3
ENRICH2_tests	4.977600796416127e-4	0.2384270781483325	6.63680106188817e-4	0.760411481665837	0	0.5714285714285714	0.00208333333333333	0	sim4	rep1	rd3
EDGER_tests	0	0.2389248382279741	0	0.7610751617720258	0	NA	0	0	sim4	rep1	rd3
LIMMA_tests	0	0.2389248382279741	0	0.7610751617720258	0	NA	0	0	sim4	rep1	rd3
ROSACE_tests	0.19279907084785133	0.04612576738012278	0.04828272772523644	0.7127924340467895	0	0.20027529249827944	0.8069444444444445	0.005	sim4	rep1	rd3
SLR_tests	0	0.2389248382279741	0	0.7610751617720258	0	NA	0	0.005	sim4	rep1	rd3
ENRICH2_tests	0.0977268956363033	0.14119794259167082	0.06072672971627675	0.7003484320557491	0	0.3832460732984293	0.40902777777777777	0.005	sim4	rep1	rd3
EDGER_tests	0.00381616061058569	0.2351086776173884	0	0.7610751617720258	0	0	0.01597222222222222	0.005	sim4	rep1	rd3
LIMMA_tests	0.03052928488468558	0.20839555334328855	8.296001327360213e-4	0.7602455616392899	0	0.02645502645502645	0.12777777777777777	0.005	sim4	rep1	rd3
ROSACE_tests	0.1994358719097395	0.03948896631823461	0.06387921022067364	0.6971959515513523	0	0.242596093257719	0.8347222222222221	0.01	sim4	rep1	rd3
SLR_tests	0	0.2389248382279741	0	0.7610751617720258	0	NA	0	0.01	sim4	rep1	rd3
ENRICH2_tests	0.11133233781317405	0.12759250041480005	0.07333665173386428	0.6877385100381616	0	0.39712488769092547	0.46597222222222223	0.01	sim4	rep1	rd3
EDGER_tests	0.0077982412477186	0.2311265969802555	1.6592002654720425e-4	0.7609092417454787	0	0.02083333333333333	0.03263888888888889	0.01	sim4	rep1	rd3
LIMMA_tests	0.04778496764559482	0.1911398705823793	0.00182512029201924	0.7592500414800066	0	0.03678929765886287	0.2	0.01	sim4	rep1	rd3
ROSACE_tests	0.21221171395387425	0.02671312427409988	0.1327360212377634	0.6283391405342624	0	0.3848003848003848	0.8881944444444444	0.05	sim4	rep1	rd3
SLR_tests	0	0.2389248382279741	0	0.7610751617720258	0	NA	0	0.05	sim4	rep1	rd3
ENRICH2_tests	0.13091090094574415	0.10801393728222997	0.11282561805209888	0.648249543719927	0	0.46289993192648055	0.5479166666666666	0.05	sim4	rep1	rd3
EDGER_tests	0.02455616392898622	0.2143686742989879	0.00116144018583042	0.7599137215861954	0	0.04516129032258065	0.10277777777777776	0.05	sim4	rep1	rd3
LIMMA_tests	0.0822963331674133	0.1566285050605608	0.00696864111498257	0.7541065206570433	0	0.07806691449814127	0.34444444444444444	0.05	sim4	rep1	rd3
ROSACE_tests	0	0.24888003982080636	0	0.7511199601791936	0	NA	0	0	sim5	rep1	rd3
SLR_tests	0	0.24888003982080636	0	0.7511199601791936	0	NA	0	0	sim5	rep1	rd3
ENRICH2_tests	6.63680106188817e-4	0.24821635971461756	6.63680106188817e-4	0.7504562800730048	0	0.5	0.00266666666666666	0	sim5	rep1	rd3
EDGER_tests	0	0.24888003982080636	0	0.7511199601791936	0	NA	0	0	sim5	rep1	rd3
LIMMA_tests	0	0.24888003982080636	0	0.7511199601791936	0	NA	0	0	sim5	rep1	rd3
ROSACE_tests	0.1994358719097395	0.04944416791106686	0.05375808860129418	0.6973618715778994	0	0.2123197903014417	0.8013333333333333	0.005	sim5	rep1	rd3
SLR_tests	0	0.24888003982080636	0	0.7511199601791936	0	NA	0	0.005	sim5	rep1	rd3
ENRICH2_tests	0.09556993529118964	0.15331010452961671	0.06620209059233449	0.6849178695868592	0	0.4092307692307692	0.384	0.005	sim5	rep1	rd3
EDGER_tests	9.955201592832257e-4	0.2478845196615231	0	0.7511199601791936	0	0	0.004	0.005	sim5	rep1	rd3
LIMMA_tests	0	0.24888003982080636	0	0.7511199601791936	0	NA	0	0.005	sim5	rep1	rd3
ROSACE_tests	0.20607267297162768	0.0428073668491787	0.07300481168076987	0.6781151484984238	0	0.2615933412604043	0.8280000000000001	0.01	sim5	rep1	rd3
SLR_tests	0	0.24888003982080636	0	0.7511199601791936	0	NA	0	0.01	sim5	rep1	rd3
ENRICH2_tests	0.10403185664509706	0.1448481831757093	0.07615729218516674	0.6749626679940269	0	0.4226519337016574	0.418	0.01	sim5	rep1	rd3
EDGER_tests	0.00232288037166085	0.24655715944914552	0	0.7511199601791936	0	0	0.00933333333333333	0.01	sim5	rep1	rd3
LIMMA_tests	0.01708976273436203	0.2317902770864443	3.318400530944085e-4	0.7507881201260992	0	0.01904761904761905	0.06866666666666667	0.01	sim5	rep1	rd3
ROSACE_tests	0.21768707482993196	0.0311929649908744	0.13721586195453792	0.6139040982246557	0	0.3866292660121553	0.8746666666666667	0.05	sim5	rep1	rd3
SLR_tests	1.6592002654720425e-4	0.24871411979425917	1.6592002654720425e-4	0.7509540401526464	0	0.5	6.666666666666668e-4	0.05	sim5	rep1	rd3
ENRICH2_tests	0.1295835407333665	0.11929649908743983	0.11133233781317405	0.6397876223660196	0	0.4621212121212121	0.5206666666666666	0.05	sim5	rep1	rd3
EDGER_tests	0.01742160278745644	0.23145843703334992	8.296001327360213e-4	0.7502903600464577	0	0.04545454545454546	0.06999999999999999	0.05	sim5	rep1	rd3
LIMMA_tests	0.06752945080471214	0.18135058901609424	0.00464576074332171	0.7464741994358719	0	0.06436781609195401	0.27133333333333337	0.05	sim5	rep1	rd3
ROSACE_tests	0	0.27542724406835906	0	0.7245727559316409	0	NA	0	0	sim6	rep1	rd3
SLR_tests	0	0.27542724406835906	0	0.7245727559316409	0	NA	0	0	sim6	rep1	rd3
ENRICH2_tests	0.00116144018583042	0.27426580388252864	6.63680106188817e-4	0.7239090758254522	0	0.3636363636363637	0.00421686746987951	0	sim6	rep1	rd3
EDGER_tests	0	0.27542724406835906	0	0.7245727559316409	0	NA	0	0	sim6	rep1	rd3
LIMMA_tests	0	0.27542724406835906	0	0.7245727559316409	0	NA	0	0	sim6	rep1	rd3
ROSACE_tests	0.23129251700680273	0.04413472706155633	0.0429732868757259	0.6815994690559151	0	0.15668481548699334	0.8397590361445784	0.005	sim6	rep1	rd3
SLR_tests	0	0.27542724406835906	0	0.7245727559316409	0	NA	0	0.005	sim6	rep1	rd3
ENRICH2_tests	0.12012609922017588	0.15530114484818316	0.06139040982246557	0.6631823461091754	0	0.3382084095063986	0.43614457831325304	0.005	sim6	rep1	rd3
EDGER_tests	0.00547536087605774	0.2699518831923013	0	0.7245727559316409	0	0	0.01987951807228915	0.005	sim6	rep1	rd3
LIMMA_tests	0.04795088767214203	0.22747635639621705	4.977600796416127e-4	0.7240749958519993	0	0.01027397260273972	0.17409638554216866	0.005	sim6	rep1	rd3
ROSACE_tests	0.2379293180686909	0.03749792599966816	0.06039488966318235	0.6641778662684586	0	0.2024471635150167	0.863855421686747	0.01	sim6	rep1	rd3
SLR_tests	0	0.27542724406835906	0	0.7245727559316409	0	NA	0	0.01	sim6	rep1	rd3
ENRICH2_tests	0.13406338145014104	0.141363862618218	0.07333665173386428	0.6512361041977767	0	0.35359999999999997	0.48674698795180726	0.01	sim6	rep1	rd3
EDGER_tests	0.00912560146009623	0.26630164260826283	0	0.7245727559316409	0	0	0.03313253012048193	0.01	sim6	rep1	rd3
LIMMA_tests	0.06321553011448482	0.21221171395387425	8.296001327360213e-4	0.7237431557989049	0	0.01295336787564767	0.2295180722891566	0.01	sim6	rep1	rd3
ROSACE_tests	0.25186660029865604	0.023560643769703	0.1254355400696864	0.5991372158619546	0	0.3324538258575198	0.9144578313253012	0.05	sim6	rep1	rd3
SLR_tests	0	0.27542724406835906	0	0.7245727559316409	0	NA	0	0.05	sim6	rep1	rd3
ENRICH2_tests	0.1524805043968807	0.12294673967147834	0.11100049776007964	0.6135722581715614	0	0.42128463476070527	0.5536144578313253	0.05	sim6	rep1	rd3
EDGER_tests	0.03982080637132901	0.23560643769703	0.00149328023892483	0.7230794756927161	0	0.03614457831325302	0.14457831325301204	0.05	sim6	rep1	rd3
LIMMA_tests	0.10685249709639952	0.1685747469719595	0.00862784138045462	0.7159449145511864	0	0.07471264367816093	0.3879518072289157	0.05	sim6	rep1	rd3
ROSACE_tests	0	0.2422432387589182	0	0.7577567612410818	0	NA	0	0	sim7	rep1	rd3
SLR_tests	0	0.2422432387589182	0	0.7577567612410818	0	NA	0	0	sim7	rep1	rd3
ENRICH2_tests	9.955201592832257e-4	0.24124771859963495	1.6592002654720425e-4	0.7575908412145346	0	0.14285714285714285	0.00410958904109589	0	sim7	rep1	rd3
EDGER_tests	0	0.2422432387589182	0	0.7577567612410818	0	NA	0	0	sim7	rep1	rd3
LIMMA_tests	0	0.2422432387589182	0	0.7577567612410818	0	NA	0	0	sim7	rep1	rd3
ROSACE_tests	0.1919694707151153	0.05027376804380289	0.0469553675128588	0.710801393728223	0	0.19652777777777777	0.7924657534246575	0.005	sim7	rep1	rd3
SLR_tests	0	0.2422432387589182	0	0.7577567612410818	0	NA	0	0.005	sim7	rep1	rd3
ENRICH2_tests	0.09938609590177534	0.14285714285714285	0.06172224987555998	0.6960345113655219	0	0.3831101956745623	0.41027397260273973	0.005	sim7	rep1	rd3
EDGER_tests	0.00862784138045462	0.23361539737846357	4.977600796416127e-4	0.7572590011614402	0	0.05454545454545454	0.03561643835616439	0.005	sim7	rep1	rd3
LIMMA_tests	0.03252032520325203	0.20972291355566616	6.63680106188817e-4	0.7570930811348929	0	0.02	0.13424657534246576	0.005	sim7	rep1	rd3
ROSACE_tests	0.19893811183009788	0.04330512692882031	0.06155632984901278	0.696200431392069	0	0.23630573248407644	0.8212328767123288	0.01	sim7	rep1	rd3
SLR_tests	0	0.2422432387589182	0	0.7577567612410818	0	NA	0	0.01	sim7	rep1	rd3
ENRICH2_tests	0.10768209722913556	0.13456114152978266	0.07167745146839223	0.6860793097726896	0	0.3996299722479186	0.44452054794520546	0.01	sim7	rep1	rd3
EDGER_tests	0.0117803218848515	0.2304629168740667	6.63680106188817e-4	0.7570930811348929	0	0.05333333333333334	0.04863013698630136	0.01	sim7	rep1	rd3
LIMMA_tests	0.04463248714119794	0.19761075161772024	0.00132736021237763	0.7564294010287042	0	0.02888086642599278	0.18424657534246577	0.01	sim7	rep1	rd3
ROSACE_tests	0.2117139538742326	0.03052928488468558	0.133233781317405	0.6245229799236768	0	0.3862433862433863	0.873972602739726	0.05	sim7	rep1	rd3
SLR_tests	0	0.2422432387589182	0	0.7577567612410818	0	NA	0	0.05	sim7	rep1	rd3
ENRICH2_tests	0.12842210054753608	0.11382113821138212	0.10668657706985234	0.6510701841712294	0	0.4537755822159492	0.5301369863013699	0.05	sim7	rep1	rd3
EDGER_tests	0.03467728554836569	0.20756595321055252	0.00232288037166085	0.755433880869421	0	0.06278026905829596	0.14315068493150684	0.05	sim7	rep1	rd3
LIMMA_tests	0.0781483325037332	0.164094906255185	0.00846192135390741	0.7492948398871744	0	0.09770114942528736	0.32260273972602743	0.05	sim7	rep1	rd3
ROSACE_tests	0	0.2887008461921354	0	0.7112991538078646	0	NA	0	0	sim8	rep1	rd3
SLR_tests	0	0.2887008461921354	0	0.7112991538078646	0	NA	0	0	sim8	rep1	rd3
ENRICH2_tests	8.296001327360213e-4	0.28787124605939934	6.63680106188817e-4	0.7106354737016758	0	0.4444444444444444	0.0028735632183908	0	sim8	rep1	rd3
EDGER_tests	0	0.2887008461921354	0	0.7112991538078646	0	NA	0	0	sim8	rep1	rd3
LIMMA_tests	0	0.2887008461921354	0	0.7112991538078646	0	NA	0	0	sim8	rep1	rd3
ROSACE_tests	0.225817156130745	0.06288369006139041	0.04197776671644267	0.669321387091422	0	0.15675340768277574	0.7821839080459769	0.005	sim8	rep1	rd3
SLR_tests	0	0.2887008461921354	0	0.7112991538078646	0	NA	0	0.005	sim8	rep1	rd3
ENRICH2_tests	0.11581217852994856	0.17288866766218683	0.0627177700348432	0.6485813837730214	0	0.3513011152416357	0.4011494252873563	0.005	sim8	rep1	rd3
EDGER_tests	0	0.2887008461921354	0	0.7112991538078646	0	NA	0	0.005	sim8	rep1	rd3
LIMMA_tests	0.02107184337149494	0.26762900282064045	1.6592002654720425e-4	0.7111332337813174	0	0.0078125	0.07298850574712644	0.005	sim8	rep1	rd3
ROSACE_tests	0.23361539737846357	0.05508544881367181	0.05558320889331342	0.6557159449145512	0	0.19219736087205969	0.8091954022988506	0.01	sim8	rep1	rd3
SLR_tests	0	0.2887008461921354	0	0.7112991538078646	0	NA	0	0.01	sim8	rep1	rd3
ENRICH2_tests	0.12609922017587522	0.16260162601626016	0.07117969138875062	0.640119462419114	0	0.36080740117746	0.43678160919540227	0.01	sim8	rep1	rd3
EDGER_tests	0.00199104031856645	0.2867098058735689	0	0.7112991538078646	0	0	0.00689655172413793	0.01	sim8	rep1	rd3
LIMMA_tests	0.03650240584038494	0.25219844035175043	3.318400530944085e-4	0.7109673137547702	0	0.009009009009009	0.1264367816091954	0.01	sim8	rep1	rd3
ROSACE_tests	0.2507051601128256	0.03799568607930977	0.1134892981582877	0.5978098556495769	0	0.31161731207289295	0.8683908045977012	0.05	sim8	rep1	rd3
SLR_tests	0	0.2887008461921354	0	0.7112991538078646	0	NA	0	0.05	sim8	rep1	rd3
ENRICH2_tests	0.1484984237597478	0.1402024224323876	0.10270449643271944	0.6085946573751452	0	0.4088507265521796	0.514367816091954	0.05	sim8	rep1	rd3
EDGER_tests	0.00895968143354902	0.27974116475858635	1.6592002654720425e-4	0.7111332337813174	0	0.01818181818181818	0.03103448275862069	0.05	sim8	rep1	rd3
LIMMA_tests	0.08362369337979095	0.20507715281234443	0.00547536087605774	0.7058237929318069	0	0.06145251396648044	0.28965517241379307	0.05	sim8	rep1	rd3
ROSACE_tests	0	0.21569603451136551	0	0.7843039654886345	0	NA	0	0	sim9	rep1	rd3
SLR_tests	0	0.21569603451136551	0	0.7843039654886345	0	NA	0	0	sim9	rep1	rd3
ENRICH2_tests	4.977600796416127e-4	0.2151982744317239	6.63680106188817e-4	0.7836402853824457	0	0.5714285714285714	0.0023076923076923	0	sim9	rep1	rd3
EDGER_tests	0	0.21569603451136551	0	0.7843039654886345	0	NA	0	0	sim9	rep1	rd3
LIMMA_tests	0	0.21569603451136551	0	0.7843039654886345	0	NA	0	0	sim9	rep1	rd3
ROSACE_tests	0.171395387423262	0.04430064708810354	0.0507715281234445	0.73353243736519	0	0.22852875280059748	0.7946153846153846	0.005	sim9	rep1	rd3
SLR_tests	0	0.21569603451136551	0	0.7843039654886345	0	NA	0	0.005	sim9	rep1	rd3
ENRICH2_tests	0.08926497428239588	0.12643106022896963	0.05989712958354073	0.7244068359050937	0	0.4015572858731924	0.41384615384615386	0.005	sim9	rep1	rd3
EDGER_tests	0.00282064045130247	0.21287539406006303	1.6592002654720425e-4	0.7841380454620873	0	0.05555555555555556	0.01307692307692307	0.005	sim9	rep1	rd3
LIMMA_tests	0	0.21569603451136551	0	0.7843039654886345	0	NA	0	0.005	sim9	rep1	rd3
ROSACE_tests	0.17902770864443338	0.03666832586693214	0.06587025053924009	0.7184337149493943	0	0.268970189701897	0.83	0.01	sim9	rep1	rd3
SLR_tests	0	0.21569603451136551	0	0.7843039654886345	0	NA	0	0.01	sim9	rep1	rd3
ENRICH2_tests	0.09839057574249212	0.1173054587688734	0.06902273104363697	0.7152812344449975	0	0.4122893954410308	0.4561538461538462	0.01	sim9	rep1	rd3
EDGER_tests	0.00564128090260494	0.21005475360876055	3.318400530944085e-4	0.7839721254355401	0	0.05555555555555556	0.02615384615384615	0.01	sim9	rep1	rd3
LIMMA_tests	0	0.21569603451136551	0	0.7843039654886345	0	NA	0	0.01	sim9	rep1	rd3
ROSACE_tests	0.18981251037000169	0.02588352414136386	0.14518002322880372	0.6391239422598307	0	0.433382862803368	0.88	0.05	sim9	rep1	rd3
SLR_tests	0	0.21569603451136551	0	0.7843039654886345	0	NA	0	0.05	sim9	rep1	rd3
ENRICH2_tests	0.11531441845030696	0.10038161606105855	0.10685249709639952	0.6774514683922349	0	0.4809559372666169	0.5346153846153846	0.05	sim9	rep1	rd3
EDGER_tests	0.02024224323875892	0.1954537912726066	6.63680106188817e-4	0.7836402853824457	0	0.03174603174603174	0.09384615384615386	0.05	sim9	rep1	rd3
LIMMA_tests	0.0549195287871246	0.1607765057242409	0.00248880039820806	0.7818151650904264	0	0.04335260115606936	0.25461538461538463	0.05	sim9	rep1	rd3
ROSACE_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1	rep3	rd1
SLR_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1	rep3	rd1
ENRICH2_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1	rep3	rd1
DIMSUM_tests	0	0.22780819644931144	0	0.770864443338311	0.00132736021237763	NA	0	0	sim1	rep3	rd1
EDGER_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1	rep3	rd1
LIMMA_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0	sim1	rep3	rd1
ROSACE_tests	0.1055251368840219	0.12344449975111996	0.0077982412477186	0.7632321221171395	0	0.06881405563689605	0.4608695652173913	0.005	sim1	rep3	rd1
SLR_tests	6.63680106188817e-4	0.22830595652895305	8.296001327360213e-4	0.7702007632321222	0	0.5555555555555556	0.00289855072463768	0.005	sim1	rep3	rd1
ENRICH2_tests	0.0467894474863116	0.18218018914883027	0.05541728886676621	0.715613074498092	0	0.5422077922077922	0.20434782608695656	0.005	sim1	rep3	rd1
DIMSUM_tests	0	0.22780819644931144	0	0.770864443338311	0.00132736021237763	NA	0	0.005	sim1	rep3	rd1
EDGER_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.005	sim1	rep3	rd1
LIMMA_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.005	sim1	rep3	rd1
ROSACE_tests	0.1211216193794591	0.10784801725568276	0.01393728222996515	0.7570930811348929	0	0.1031941031941032	0.5289855072463768	0.01	sim1	rep3	rd1
SLR_tests	9.955201592832257e-4	0.22797411647585863	0.00165920026547204	0.7693711630993861	0	0.625	0.00434782608695652	0.01	sim1	rep3	rd1
ENRICH2_tests	0.05043968807035009	0.17852994856479176	0.06222000995520159	0.7088103534096566	0	0.5522827687776142	0.22028985507246376	0.01	sim1	rep3	rd1
DIMSUM_tests	0	0.22780819644931144	0	0.770864443338311	0.00132736021237763	NA	0	0.01	sim1	rep3	rd1
EDGER_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.01	sim1	rep3	rd1
LIMMA_tests	0	0.22896963663514183	0	0.7710303633648581	0	NA	0	0.01	sim1	rep3	rd1
