model	rank	TP	FN	FP	TN	NAR	FDR	Power	Sensitivity	sim
ROSACE	0.001	0.8333333333333334	0	0.16666666666666666	0	0	0.16666666666666666	1	0.0038095238095238	sim1
ROSACE	0.002	0.625	0	0.375	0	0	0.375	1	0.00571428571428571	sim1
ROSACE	0.003	0.6666666666666666	0	0.3333333333333333	0	0	0.3333333333333333	1	0.00914285714285714	sim1
ROSACE	0.004	0.6458333333333334	0	0.3541666666666667	0	0	0.3541666666666667	1	0.01180952380952381	sim1
ROSACE	0.005	0.6333333333333333	0	0.36666666666666664	0	0	0.36666666666666664	1	0.01447619047619047	sim1
ROSACE	0.006	0.6527777777777778	0	0.3472222222222222	0	0	0.3472222222222222	1	0.0179047619047619	sim1
ROSACE	0.007	0.6705882352941176	0	0.32941176470588235	0	0	0.32941176470588235	1	0.02171428571428571	sim1
ROSACE	0.008	0.6907216494845361	0	0.30927835051546393	0	0	0.30927835051546393	1	0.02552380952380952	sim1
ROSACE	0.009	0.6788990825688074	0	0.3211009174311927	0	0	0.3211009174311927	1	0.02819047619047619	sim1
ROSACE	0.01	0.6694214876033058	0	0.3305785123966942	0	0	0.3305785123966942	1	0.03085714285714285	sim1
ROSACE	0.011	0.6917293233082706	0	0.3082706766917293	0	0	0.3082706766917293	1	0.03504761904761905	sim1
ROSACE	0.012	0.6896551724137931	0	0.3103448275862069	0	0	0.3103448275862069	1	0.0380952380952381	sim1
ROSACE	0.013	0.6772151898734177	0	0.3227848101265823	0	0	0.3227848101265823	1	0.04076190476190476	sim1
ROSACE	0.014	0.6647058823529411	0	0.3352941176470588	0	0	0.3352941176470588	1	0.04304761904761905	sim1
ROSACE	0.015	0.6538461538461539	0	0.34615384615384615	0	0	0.34615384615384615	1	0.04533333333333334	sim1
ROSACE	0.016	0.654639175257732	0	0.34536082474226804	0	0	0.34536082474226804	1	0.04838095238095238	sim1
ROSACE	0.017	0.6699029126213593	0	0.3300970873786408	0	0	0.3300970873786408	1	0.05257142857142857	sim1
ROSACE	0.018	0.6697247706422018	0	0.3302752293577982	0	0	0.3302752293577982	1	0.05561904761904762	sim1
ROSACE	0.019	0.6753246753246753	0	0.3246753246753247	0	0	0.3246753246753247	1	0.05942857142857143	sim1
ROSACE	0.02	0.6790123456790124	0	0.32098765432098764	0	0	0.32098765432098764	1	0.06285714285714286	sim1
ROSACE	0.021	0.6901960784313725	0	0.30980392156862746	0	0	0.30980392156862746	1	0.06704761904761905	sim1
ROSACE	0.022	0.6853932584269663	0	0.3146067415730337	0	0	0.3146067415730337	1	0.06971428571428571	sim1
ROSACE	0.023	0.6881720430107527	0	0.3118279569892473	0	0	0.3118279569892473	1	0.07314285714285715	sim1
ROSACE	0.024	0.6872852233676976	0	0.3127147766323024	0	0	0.3127147766323024	1	0.0761904761904762	sim1
ROSACE	0.025	0.6973684210526315	0	0.3026315789473684	0	0	0.3026315789473684	1	0.08076190476190476	sim1
ROSACE	0.026	0.6962025316455697	0	0.3037974683544304	0	0	0.3037974683544304	1	0.0838095238095238	sim1
ROSACE	0.027	0.6890243902439024	0	0.31097560975609756	0	0	0.31097560975609756	1	0.0860952380952381	sim1
ROSACE	0.028	0.6911764705882353	0	0.3088235294117647	0	0	0.3088235294117647	1	0.08952380952380952	sim1
ROSACE	0.029	0.6846590909090909	0	0.3153409090909091	0	0	0.3153409090909091	1	0.0918095238095238	sim1
ROSACE	0.03	0.6895604395604396	0	0.31043956043956045	0	0	0.31043956043956045	1	0.09561904761904762	sim1
ROSACE	0.031	0.6870026525198939	0	0.3129973474801061	0	0	0.3129973474801061	1	0.09866666666666668	sim1
ROSACE	0.032	0.6863753213367609	0	0.31362467866323906	0	0	0.31362467866323906	1	0.10171428571428572	sim1
ROSACE	0.033	0.683291770573566	0	0.3167082294264339	0	0	0.3167082294264339	1	0.10438095238095238	sim1
ROSACE	0.034	0.6852300242130751	0	0.31476997578692495	0	0	0.31476997578692495	1	0.1078095238095238	sim1
ROSACE	0.035	0.6847058823529412	0	0.31529411764705884	0	0	0.31529411764705884	1	0.11085714285714286	sim1
ROSACE	0.036	0.6842105263157895	0	0.3157894736842105	0	0	0.3157894736842105	1	0.11390476190476193	sim1
ROSACE	0.037	0.68	0	0.32	0	0	0.32	1	0.11657142857142858	sim1
ROSACE	0.038	0.6753246753246753	0	0.3246753246753247	0	0	0.3246753246753247	1	0.11885714285714286	sim1
ROSACE	0.039	0.6772151898734177	0	0.3227848101265823	0	0	0.3227848101265823	1	0.12228571428571428	sim1
ROSACE	0.04	0.6748971193415638	0	0.32510288065843623	0	0	0.32510288065843623	1	0.12495238095238095	sim1
ROSACE	0.041	0.6746987951807228	0	0.3253012048192771	0	0	0.3253012048192771	1	0.128	sim1
ROSACE	0.042	0.6745098039215687	0	0.3254901960784314	0	0	0.3254901960784314	1	0.13104761904761905	sim1
ROSACE	0.043	0.6730401529636711	0	0.32695984703632885	0	0	0.32695984703632885	1	0.1340952380952381	sim1
ROSACE	0.044	0.6766355140186916	0	0.3233644859813084	0	0	0.3233644859813084	1	0.1379047619047619	sim1
ROSACE	0.045	0.6782449725776966	0	0.3217550274223035	0	0	0.3217550274223035	1	0.14133333333333334	sim1
ROSACE	0.046	0.6779964221824687	0	0.3220035778175313	0	0	0.3220035778175313	1	0.1443809523809524	sim1
ROSACE	0.047	0.6760070052539404	0	0.3239929947460595	0	0	0.3239929947460595	1	0.14704761904761904	sim1
ROSACE	0.048	0.6740994854202401	0	0.3259005145797599	0	0	0.3259005145797599	1	0.14971428571428572	sim1
ROSACE	0.049	0.6761744966442953	0	0.3238255033557047	0	0	0.3238255033557047	1	0.1535238095238095	sim1
ROSACE	0.05	0.6776315789473685	0	0.3223684210526316	0	0	0.3223684210526316	1	0.15695238095238095	sim1
ROSACE	0.051	0.6790322580645162	0	0.3209677419354839	0	0	0.3209677419354839	1	0.16038095238095235	sim1
ROSACE	0.052	0.6787974683544303	0	0.3212025316455696	0	0	0.3212025316455696	1	0.16342857142857142	sim1
ROSACE	0.053	0.6754658385093167	0	0.3245341614906832	0	0	0.3245341614906832	1	0.1657142857142857	sim1
ROSACE	0.054	0.676829268292683	0	0.3231707317073171	0	0	0.3231707317073171	1	0.16914285714285715	sim1
ROSACE	0.055	0.6771300448430493	0	0.32286995515695066	0	0	0.32286995515695066	1	0.17257142857142857	sim1
ROSACE	0.056	0.6769456681350955	0	0.32305433186490456	0	0	0.32305433186490456	1	0.17561904761904762	sim1
ROSACE	0.057	0.6724386724386724	0	0.32756132756132755	0	0	0.32756132756132755	1	0.17752380952380953	sim1
ROSACE	0.058	0.6723404255319149	0	0.3276595744680851	0	0	0.3276595744680851	1	0.18057142857142855	sim1
ROSACE	0.059	0.6694560669456067	0	0.3305439330543933	0	0	0.3305439330543933	1	0.18285714285714288	sim1
ROSACE	0.06	0.6721536351165981	0	0.3278463648834019	0	0	0.3278463648834019	1	0.18666666666666668	sim1
ROSACE	0.061	0.6698113207547169	0	0.330188679245283	0	0	0.330188679245283	1	0.18933333333333333	sim1
ROSACE	0.062	0.6684350132625995	0	0.33156498673740054	0	0	0.33156498673740054	1	0.192	sim1
ROSACE	0.063	0.6671018276762402	0	0.3328981723237598	0	0	0.3328981723237598	1	0.19466666666666663	sim1
ROSACE	0.064	0.6645244215938303	0	0.33547557840616965	0	0	0.33547557840616965	1	0.19695238095238096	sim1
ROSACE	0.065	0.660759493670886	0	0.3392405063291139	0	0	0.3392405063291139	1	0.19885714285714284	sim1
ROSACE	0.066	0.6596009975062345	0	0.3403990024937656	0	0	0.3403990024937656	1	0.20152380952380952	sim1
ROSACE	0.067	0.660122699386503	0	0.3398773006134969	0	0	0.3398773006134969	1	0.20495238095238097	sim1
ROSACE	0.068	0.6590084643288996	0	0.34099153567110035	0	0	0.34099153567110035	1	0.2076190476190476	sim1
ROSACE	0.069	0.6579261025029798	0	0.3420738974970203	0	0	0.3420738974970203	1	0.2102857142857143	sim1
ROSACE	0.07	0.6568742655699178	0	0.34312573443008226	0	0	0.34312573443008226	1	0.21295238095238095	sim1
ROSACE	0.071	0.6546929316338355	0	0.34530706836616454	0	0	0.34530706836616454	1	0.21523809523809523	sim1
ROSACE	0.072	0.6571428571428571	0	0.34285714285714286	0	0	0.34285714285714286	1	0.21904761904761905	sim1
ROSACE	0.073	0.6587837837837838	0	0.34121621621621623	0	0	0.34121621621621623	1	0.2228571428571429	sim1
ROSACE	0.074	0.6622222222222223	0	0.3377777777777778	0	0	0.3377777777777778	1	0.22704761904761905	sim1
ROSACE	0.075	0.6611842105263158	0	0.33881578947368424	0	0	0.33881578947368424	1	0.2297142857142857	sim1
ROSACE	0.076	0.6590909090909091	0	0.3409090909090909	0	0	0.3409090909090909	1	0.232	sim1
ROSACE	0.077	0.6591880341880342	0	0.3408119658119658	0	0	0.3408119658119658	1	0.23504761904761903	sim1
ROSACE	0.078	0.6582278481012658	0	0.34177215189873417	0	0	0.34177215189873417	1	0.2377142857142857	sim1
ROSACE	0.079	0.6555671175858481	0	0.34443288241415193	0	0	0.34443288241415193	1	0.24	sim1
ROSACE	0.08	0.6526207605344296	0	0.3473792394655704	0	0	0.3473792394655704	1	0.2419047619047619	sim1
ROSACE	0.081	0.6517766497461929	0	0.34822335025380713	0	0	0.34822335025380713	1	0.24457142857142855	sim1
ROSACE	0.082	0.6529588766298897	0	0.34704112337011034	0	0	0.34704112337011034	1	0.248	sim1
ROSACE	0.083	0.6511397423191279	0	0.34886025768087214	0	0	0.34886025768087214	1	0.2502857142857143	sim1
ROSACE	0.084	0.6483839373163565	0	0.3516160626836435	0	0	0.3516160626836435	1	0.2521904761904762	sim1
ROSACE	0.085	0.648936170212766	0	0.35106382978723405	0	0	0.35106382978723405	1	0.25561904761904763	sim1
ROSACE	0.086	0.6481835564053537	0	0.35181644359464626	0	0	0.35181644359464626	1	0.2582857142857143	sim1
ROSACE	0.087	0.6474480151228733	0	0.35255198487712663	0	0	0.35255198487712663	1	0.26095238095238094	sim1
ROSACE	0.088	0.6448598130841121	0	0.35514018691588783	0	0	0.35514018691588783	1	0.26285714285714284	sim1
ROSACE	0.089	0.6460258780036968	0	0.3539741219963031	0	0	0.3539741219963031	1	0.2662857142857143	sim1
ROSACE	0.09	0.643510054844607	0	0.35648994515539306	0	0	0.35648994515539306	1	0.2681904761904762	sim1
ROSACE	0.091	0.6431797651309846	0	0.3568202348690154	0	0	0.3568202348690154	1	0.2712380952380952	sim1
ROSACE	0.092	0.644325290437891	0	0.355674709562109	0	0	0.355674709562109	1	0.27466666666666667	sim1
ROSACE	0.093	0.6419098143236074	0	0.35809018567639256	0	0	0.35809018567639256	1	0.2765714285714286	sim1
ROSACE	0.094	0.6412948381452318	0	0.35870516185476814	0	0	0.35870516185476814	1	0.27923809523809523	sim1
ROSACE	0.095	0.638961038961039	0	0.36103896103896105	0	0	0.36103896103896105	1	0.28114285714285714	sim1
ROSACE	0.096	0.6375321336760925	0	0.36246786632390743	0	0	0.36246786632390743	1	0.2834285714285714	sim1
ROSACE	0.097	0.6338983050847458	0	0.36610169491525424	0	0	0.36610169491525424	1	0.28495238095238096	sim1
ROSACE	0.098	0.6325503355704698	0	0.3674496644295302	0	0	0.3674496644295302	1	0.28723809523809524	sim1
ROSACE	0.099	0.6320598006644518	0	0.36794019933554817	0	0	0.36794019933554817	1	0.2899047619047619	sim1
ROSACE	0.1	0.6299342105263158	0	0.37006578947368424	0	0	0.37006578947368424	1	0.2918095238095238	sim1
ROSACE	0.101	0.6311074918566775	0	0.3688925081433225	0	0	0.3688925081433225	1	0.29523809523809524	sim1
ROSACE	0.102	0.6314516129032258	0	0.3685483870967742	0	0	0.3685483870967742	1	0.29828571428571427	sim1
ROSACE	0.103	0.6312849162011173	0	0.3687150837988827	0	0	0.3687150837988827	1	0.30133333333333334	sim1
ROSACE	0.104	0.6276679841897234	0	0.3723320158102767	0	0	0.3723320158102767	1	0.30247619047619045	sim1
ROSACE	0.105	0.6280344557556774	0	0.37196554424432265	0	0	0.37196554424432265	1	0.30552380952380953	sim1
ROSACE	0.106	0.6276183087664856	0	0.37238169123351433	0	0	0.37238169123351433	1	0.3081904761904762	sim1
ROSACE	0.107	0.627978478093774	0	0.372021521906226	0	0	0.372021521906226	1	0.31123809523809526	sim1
ROSACE	0.108	0.6283320639756284	0	0.3716679360243717	0	0	0.3716679360243717	1	0.3142857142857143	sim1
ROSACE	0.109	0.6282051282051282	0	0.3717948717948718	0	0	0.3717948717948718	1	0.31733333333333336	sim1
ROSACE	0.11	0.6278026905829597	0	0.3721973094170404	0	0	0.3721973094170404	1	0.32	sim1
ROSACE	0.111	0.6259259259259259	0	0.37407407407407406	0	0	0.37407407407407406	1	0.3219047619047619	sim1
ROSACE	0.112	0.6270190895741556	0	0.3729809104258443	0	0	0.3729809104258443	1	0.3253333333333333	sim1
ROSACE	0.113	0.62372634643377	0	0.37627365356623	0	0	0.37627365356623	1	0.3264761904761905	sim1
ROSACE	0.114	0.6219336219336219	0	0.3780663780663781	0	0	0.3780663780663781	1	0.3283809523809524	sim1
ROSACE	0.115	0.6211579699785561	0	0.3788420300214439	0	0	0.3788420300214439	1	0.33104761904761904	sim1
ROSACE	0.116	0.6208362863217576	0	0.3791637136782424	0	0	0.3791637136782424	1	0.33371428571428574	sim1
ROSACE	0.117	0.6191145467322557	0	0.3808854532677442	0	0	0.3808854532677442	1	0.3356190476190476	sim1
ROSACE	0.118	0.6209059233449478	0	0.3790940766550523	0	0	0.3790940766550523	1	0.3394285714285714	sim1
ROSACE	0.119	0.6205943331029716	0	0.3794056668970283	0	0	0.3794056668970283	1	0.3420952380952381	sim1
ROSACE	0.12	0.6223440712816998	0	0.3776559287183002	0	0	0.3776559287183002	1	0.3459047619047619	sim1
ROSACE	0.121	0.6216032608695652	0	0.3783967391304347	0	0	0.3783967391304347	1	0.3485714285714286	sim1
ROSACE	0.122	0.6212938005390836	0	0.3787061994609165	0	0	0.3787061994609165	1	0.35123809523809524	sim1
ROSACE	0.123	0.6223262032085561	0	0.37767379679144386	0	0	0.37767379679144386	1	0.3546666666666667	sim1
ROSACE	0.124	0.6220159151193634	0	0.3779840848806366	0	0	0.3779840848806366	1	0.35733333333333334	sim1
ROSACE	0.125	0.6210526315789474	0	0.37894736842105264	0	0	0.37894736842105264	1	0.3596190476190476	sim1
ROSACE	0.126	0.618798955613577	0	0.381201044386423	0	0	0.381201044386423	1	0.3611428571428571	sim1
ROSACE	0.127	0.6168284789644013	0	0.3831715210355987	0	0	0.3831715210355987	1	0.36304761904761906	sim1
ROSACE	0.128	0.6152858060372511	0	0.38471419396274886	0	0	0.38471419396274886	1	0.364952380952381	sim1
ROSACE	0.129	0.6144040790312301	0	0.38559592096876993	0	0	0.38559592096876993	1	0.36723809523809525	sim1
ROSACE	0.13	0.6148007590132827	0	0.38519924098671726	0	0	0.38519924098671726	1	0.3702857142857143	sim1
ROSACE	0.131	0.6145637162586315	0	0.3854362837413685	0	0	0.3854362837413685	1	0.372952380952381	sim1
ROSACE	0.132	0.6137071651090342	0	0.3862928348909657	0	0	0.3862928348909657	1	0.37523809523809526	sim1
ROSACE	0.133	0.6118665018541409	0	0.388133498145859	0	0	0.388133498145859	1	0.3771428571428572	sim1
ROSACE	0.134	0.6098159509202454	0	0.3901840490797546	0	0	0.3901840490797546	1	0.37866666666666665	sim1
ROSACE	0.135	0.6084043848964678	0	0.3915956151035323	0	0	0.3915956151035323	1	0.38057142857142856	sim1
ROSACE	0.136	0.6058041112454655	0	0.3941958887545345	0	0	0.3941958887545345	1	0.3817142857142858	sim1
ROSACE	0.137	0.6038415366146459	0	0.39615846338535415	0	0	0.39615846338535415	1	0.3832380952380952	sim1
ROSACE	0.138	0.6042908224076281	0	0.3957091775923719	0	0	0.3957091775923719	1	0.3862857142857143	sim1
ROSACE	0.139	0.6031933767001774	0	0.3968066232998226	0	0	0.3968066232998226	1	0.38857142857142857	sim1
ROSACE	0.14	0.6036406341749854	0	0.3963593658250147	0	0	0.3963593658250147	1	0.3916190476190477	sim1
ROSACE	0.141	0.6034985422740525	0	0.3965014577259475	0	0	0.3965014577259475	1	0.3942857142857143	sim1
ROSACE	0.142	0.6027793862188766	0	0.39722061378112333	0	0	0.39722061378112333	1	0.3965714285714286	sim1
ROSACE	0.143	0.60149511213341	0	0.39850488786659	0	0	0.39850488786659	1	0.3984761904761905	sim1
ROSACE	0.144	0.6019417475728155	0	0.39805825242718446	0	0	0.39805825242718446	1	0.4015238095238095	sim1
ROSACE	0.145	0.6003401360544217	0	0.39965986394557823	0	0	0.39965986394557823	1	0.4034285714285714	sim1
ROSACE	0.146	0.6002252252252253	0	0.3997747747747748	0	0	0.3997747747747748	1	0.4060952380952381	sim1
ROSACE	0.147	0.598434004474273	0	0.4015659955257271	0	0	0.4015659955257271	1	0.4076190476190476	sim1
ROSACE	0.148	0.5983333333333334	0	0.4016666666666666	0	0	0.4016666666666666	1	0.4102857142857143	sim1
ROSACE	0.149	0.5949227373068433	0	0.40507726269315675	0	0	0.40507726269315675	1	0.4106666666666667	sim1
ROSACE	0.15	0.5942982456140351	0	0.4057017543859649	0	0	0.4057017543859649	1	0.41295238095238096	sim1
ROSACE	0.151	0.5949918345127926	0	0.4050081654872074	0	0	0.4050081654872074	1	0.4163809523809524	sim1
ROSACE	0.152	0.5949161709031909	0	0.40508382909680907	0	0	0.40508382909680907	1	0.41904761904761906	sim1
ROSACE	0.153	0.5943041375604514	0	0.40569586243954864	0	0	0.40569586243954864	1	0.42133333333333334	sim1
ROSACE	0.154	0.5947677522690871	0	0.405232247730913	0	0	0.405232247730913	1	0.4243809523809523	sim1
ROSACE	0.155	0.5941644562334217	0	0.40583554376657827	0	0	0.40583554376657827	1	0.4266666666666667	sim1
ROSACE	0.156	0.5946230890880337	0	0.40537691091196626	0	0	0.40537691091196626	1	0.4297142857142857	sim1
ROSACE	0.157	0.5926701570680628	0	0.4073298429319372	0	0	0.4073298429319372	1	0.43123809523809525	sim1
ROSACE	0.158	0.5931321540062435	0	0.4068678459937565	0	0	0.4068678459937565	1	0.4342857142857143	sim1
ROSACE	0.159	0.5925542916235781	0	0.4074457083764219	0	0	0.4074457083764219	1	0.43657142857142855	sim1
ROSACE	0.16	0.5914696813977389	0	0.408530318602261	0	0	0.408530318602261	1	0.43847619047619046	sim1
ROSACE	0.161	0.5909090909090909	0	0.4090909090909091	0	0	0.4090909090909091	1	0.44076190476190474	sim1
ROSACE	0.162	0.5913705583756346	0	0.4086294416243655	0	0	0.4086294416243655	1	0.4438095238095238	sim1
ROSACE	0.163	0.5910237014624307	0	0.40897629853756934	0	0	0.40897629853756934	1	0.44647619047619047	sim1
ROSACE	0.164	0.5919799498746867	0	0.4080200501253133	0	0	0.4080200501253133	1	0.4499047619047619	sim1
ROSACE	0.165	0.5899352267065272	0	0.4100647732934729	0	0	0.4100647732934729	1	0.45104761904761903	sim1
ROSACE	0.166	0.5898959881129272	0	0.4101040118870728	0	0	0.4101040118870728	1	0.45371428571428574	sim1
ROSACE	0.167	0.5903495814869523	0	0.4096504185130478	0	0	0.4096504185130478	1	0.4567619047619048	sim1
ROSACE	0.168	0.5888399412628488	0	0.4111600587371512	0	0	0.4111600587371512	1	0.4582857142857143	sim1
ROSACE	0.169	0.5880350194552529	0	0.41196498054474706	0	0	0.41196498054474706	1	0.4605714285714286	sim1
ROSACE	0.17	0.5875241779497099	0	0.41247582205029015	0	0	0.41247582205029015	1	0.46285714285714286	sim1
ROSACE	0.171	0.5865384615384616	0	0.4134615384615384	0	0	0.4134615384615384	1	0.4647619047619048	sim1
ROSACE	0.172	0.5850860420650096	0	0.4149139579349904	0	0	0.4149139579349904	1	0.4662857142857143	sim1
ROSACE	0.173	0.5846007604562737	0	0.41539923954372626	0	0	0.41539923954372626	1	0.4685714285714286	sim1
ROSACE	0.174	0.583648393194707	0	0.416351606805293	0	0	0.416351606805293	1	0.4704761904761905	sim1
ROSACE	0.175	0.5829027712541099	0	0.4170972287458901	0	0	0.4170972287458901	1	0.4727619047619048	sim1
ROSACE	0.176	0.5815039701074264	0	0.4184960298925736	0	0	0.4184960298925736	1	0.4742857142857143	sim1
ROSACE	0.177	0.5805852299117511	0	0.41941477008824896	0	0	0.41941477008824896	1	0.47619047619047616	sim1
ROSACE	0.178	0.581986143187067	0	0.418013856812933	0	0	0.418013856812933	1	0.48	sim1
ROSACE	0.179	0.5801561782269178	0	0.4198438217730822	0	0	0.4198438217730822	1	0.4811428571428571	sim1
ROSACE	0.18	0.5801735952489722	0	0.4198264047510279	0	0	0.4198264047510279	1	0.4838095238095238	sim1
ROSACE	0.181	0.5799273387829246	0	0.42007266121707537	0	0	0.42007266121707537	1	0.4864761904761905	sim1
ROSACE	0.182	0.5785907859078591	0	0.42140921409214094	0	0	0.42140921409214094	1	0.488	sim1
ROSACE	0.183	0.5763701707097934	0	0.42362982929020665	0	0	0.42362982929020665	1	0.4887619047619048	sim1
ROSACE	0.184	0.5759606791778373	0	0.4240393208221626	0	0	0.4240393208221626	1	0.49104761904761907	sim1
ROSACE	0.185	0.576	0	0.424	0	0	0.424	1	0.4937142857142857	sim1
ROSACE	0.186	0.5747126436781609	0	0.42528735632183906	0	0	0.42528735632183906	1	0.49523809523809526	sim1
ROSACE	0.187	0.5745054945054945	0	0.4254945054945055	0	0	0.4254945054945055	1	0.4979047619047619	sim1
ROSACE	0.188	0.5736773065150853	0	0.4263226934849147	0	0	0.4263226934849147	1	0.4998095238095238	sim1
