model	fdr	TP	FN	FP	TN	NAR	FDR	Power	sim
ROSACE	3.700000000000001e-4	0.1594491455118633	0.06952049112327859	0.00348432055749128	0.7675460428073668	0	0.02138492871690427	0.696376811594203	sim1
ROSACE	3.8e-4	0.15961506553841048	0.06935457109673138	0.00348432055749128	0.7675460428073668	0	0.02136317395727365	0.6971014492753623	sim1
ROSACE	3.900000000000001e-4	0.1599469055915049	0.06902273104363697	0.00348432055749128	0.7675460428073668	0	0.02131979695431472	0.6985507246376812	sim1
ROSACE	4e-4	0.1604446656711465	0.06852497096399536	0.00365024058403849	0.7673801227808197	0	0.02224469160768452	0.7007246376811594	sim1
ROSACE	4.100000000000001e-4	0.16127426580388252	0.06769537083125933	0.00365024058403849	0.7673801227808197	0	0.0221327967806841	0.7043478260869565	sim1
ROSACE	4.2e-4	0.16144018583042974	0.06752945080471214	0.00365024058403849	0.7673801227808197	0	0.02211055276381909	0.7050724637681159	sim1
ROSACE	4.3e-4	0.16160610585697693	0.06736353077816493	0.00365024058403849	0.7673801227808197	0	0.02208835341365462	0.7057971014492753	sim1
ROSACE	4.4e-4	0.16177202588352413	0.06719761075161772	0.00365024058403849	0.7673801227808197	0	0.02206619859578736	0.7065217391304347	sim1
ROSACE	4.5e-4	0.16177202588352413	0.06719761075161772	0.00381616061058569	0.7672142027542724	0	0.02304609218436874	0.7065217391304347	sim1
ROSACE	4.6e-4	0.16226978596316574	0.0666998506719761	0.00381616061058569	0.7672142027542724	0	0.02297702297702298	0.708695652173913	sim1
ROSACE	4.7e-4	0.16226978596316574	0.0666998506719761	0.0039820806371329	0.7670482827277252	0	0.02395209580838323	0.708695652173913	sim1
ROSACE	4.8000000000000007e-4	0.16226978596316574	0.0666998506719761	0.0039820806371329	0.7670482827277252	0	0.02395209580838323	0.708695652173913	sim1
ROSACE	4.900000000000001e-4	0.16276754604280735	0.06620209059233449	0.0039820806371329	0.7670482827277252	0	0.02388059701492537	0.7108695652173913	sim1
ROSACE	5e-4	0.16276754604280735	0.06620209059233449	0.0039820806371329	0.7670482827277252	0	0.02388059701492537	0.7108695652173913	sim1
ROSACE	5.1e-4	0.16309938609590177	0.06587025053924009	0.0039820806371329	0.7670482827277252	0	0.02383316782522343	0.7123188405797102	sim1
ROSACE	5.200000000000001e-4	0.16309938609590177	0.06587025053924009	0.0039820806371329	0.7670482827277252	0	0.02383316782522343	0.7123188405797102	sim1
ROSACE	5.300000000000001e-4	0.16326530612244897	0.06570433051269288	0.0041480006636801	0.766882362701178	0	0.02477700693756194	0.7130434782608696	sim1
ROSACE	5.4e-4	0.1634312261489962	0.06553841048614568	0.0041480006636801	0.766882362701178	0	0.02475247524752475	0.713768115942029	sim1
ROSACE	5.5e-4	0.1634312261489962	0.06553841048614568	0.00431392069022731	0.7667164426746308	0	0.02571711177052423	0.713768115942029	sim1
ROSACE	5.600000000000001e-4	0.16359714617554338	0.06537249045959848	0.00431392069022731	0.7667164426746308	0	0.02569169960474308	0.7144927536231884	sim1
ROSACE	5.700000000000001e-4	0.1639289862286378	0.06504065040650407	0.00447984071677451	0.7665505226480837	0	0.02660098522167487	0.7159420289855073	sim1
ROSACE	5.8e-4	0.1639289862286378	0.06504065040650407	0.00447984071677451	0.7665505226480837	0	0.02660098522167487	0.7159420289855073	sim1
ROSACE	5.9e-4	0.1644267463082794	0.06454289032686245	0.00464576074332171	0.7663846026215364	0	0.02747791952894995	0.7181159420289855	sim1
ROSACE	6.000000000000001e-4	0.1644267463082794	0.06454289032686245	0.00464576074332171	0.7663846026215364	0	0.02747791952894995	0.7181159420289855	sim1
ROSACE	6.100000000000001e-4	0.1647585863613738	0.06421105027376804	0.00464576074332171	0.7663846026215364	0	0.02742409402546523	0.7195652173913043	sim1
ROSACE	6.2e-4	0.16492450638792103	0.06404513024722083	0.00464576074332171	0.7663846026215364	0	0.0273972602739726	0.7202898550724638	sim1
ROSACE	6.3e-4	0.16509042641446822	0.06387921022067364	0.00464576074332171	0.7663846026215364	0	0.02737047898338221	0.7210144927536232	sim1
ROSACE	6.4e-4	0.16525634644101542	0.06371329019412643	0.00464576074332171	0.7663846026215364	0	0.02734375	0.7217391304347825	sim1
ROSACE	6.500000000000001e-4	0.16592002654720425	0.06304961008793761	0.00481168076986892	0.7662186825949893	0	0.0281827016520894	0.7246376811594203	sim1
ROSACE	6.600000000000001e-4	0.16608594657375145	0.06288369006139041	0.00481168076986892	0.7662186825949893	0	0.02815533980582524	0.7253623188405797	sim1
ROSACE	6.7e-4	0.16608594657375145	0.06288369006139041	0.00481168076986892	0.7662186825949893	0	0.02815533980582524	0.7253623188405797	sim1
ROSACE	6.8e-4	0.16608594657375145	0.06288369006139041	0.00481168076986892	0.7662186825949893	0	0.02815533980582524	0.7253623188405797	sim1
ROSACE	6.900000000000001e-4	0.16608594657375145	0.06288369006139041	0.00481168076986892	0.7662186825949893	0	0.02815533980582524	0.7253623188405797	sim1
ROSACE	7.000000000000001e-4	0.16625186660029864	0.0627177700348432	0.00481168076986892	0.7662186825949893	0	0.02812803103782735	0.726086956521739	sim1
ROSACE	7.1e-4	0.16641778662684586	0.062551850008296	0.00481168076986892	0.7662186825949893	0	0.02810077519379844	0.7268115942028985	sim1
ROSACE	7.2e-4	0.16674962667994028	0.06222000995520159	0.00497760079641612	0.766052762568442	0	0.02898550724637681	0.7282608695652174	sim1
ROSACE	7.300000000000001e-4	0.16691554670648748	0.06205408992865439	0.00497760079641612	0.766052762568442	0	0.02895752895752895	0.7289855072463768	sim1
ROSACE	7.400000000000001e-4	0.16708146673303467	0.06188816990210719	0.00497760079641612	0.766052762568442	0	0.02892960462873674	0.7297101449275362	sim1
ROSACE	7.5e-4	0.16708146673303467	0.06188816990210719	0.00497760079641612	0.766052762568442	0	0.02892960462873674	0.7297101449275362	sim1
ROSACE	7.6e-4	0.16708146673303467	0.06188816990210719	0.00497760079641612	0.766052762568442	0	0.02892960462873674	0.7297101449275362	sim1
ROSACE	7.700000000000001e-4	0.1672473867595819	0.06172224987555998	0.00497760079641612	0.766052762568442	0	0.02890173410404624	0.7304347826086958	sim1
ROSACE	7.800000000000001e-4	0.1672473867595819	0.06172224987555998	0.00497760079641612	0.766052762568442	0	0.02890173410404624	0.7304347826086958	sim1
ROSACE	7.9e-4	0.1674133067861291	0.06155632984901278	0.00497760079641612	0.766052762568442	0	0.02887391722810394	0.7311594202898551	sim1
ROSACE	8e-4	0.1674133067861291	0.06155632984901278	0.00514352082296333	0.7658868425418948	0	0.02980769230769231	0.7311594202898551	sim1
ROSACE	8.100000000000001e-4	0.16757922681267629	0.06139040982246557	0.00530944084951053	0.7657209225153476	0	0.03071017274472168	0.7318840579710145	sim1
ROSACE	8.200000000000001e-4	0.16757922681267629	0.06139040982246557	0.00530944084951053	0.7657209225153476	0	0.03071017274472168	0.7318840579710145	sim1
ROSACE	8.300000000000001e-4	0.16757922681267629	0.06139040982246557	0.00530944084951053	0.7657209225153476	0	0.03071017274472168	0.7318840579710145	sim1
ROSACE	8.4e-4	0.16757922681267629	0.06139040982246557	0.00530944084951053	0.7657209225153476	0	0.03071017274472168	0.7318840579710145	sim1
ROSACE	8.500000000000001e-4	0.1680769868923179	0.06089264974282396	0.00547536087605774	0.7655550024888004	0	0.03154875717017209	0.7340579710144928	sim1
ROSACE	8.600000000000001e-4	0.1685747469719595	0.06039488966318235	0.00547536087605774	0.7655550024888004	0	0.03145853193517636	0.736231884057971	sim1
ROSACE	8.700000000000001e-4	0.16874066699850673	0.06022896963663514	0.00547536087605774	0.7655550024888004	0	0.03142857142857143	0.7369565217391305	sim1
ROSACE	8.8e-4	0.16907250705160112	0.05989712958354073	0.00547536087605774	0.7655550024888004	0	0.03136882129277567	0.7384057971014493	sim1
ROSACE	8.900000000000001e-4	0.16907250705160112	0.05989712958354073	0.00547536087605774	0.7655550024888004	0	0.03136882129277567	0.7384057971014493	sim1
ROSACE	9.000000000000001e-4	0.16907250705160112	0.05989712958354073	0.00547536087605774	0.7655550024888004	0	0.03136882129277567	0.7384057971014493	sim1
ROSACE	9.1e-4	0.16940434710469554	0.05956528953044632	0.00547536087605774	0.7655550024888004	0	0.03130929791271347	0.7398550724637681	sim1
ROSACE	9.2e-4	0.16940434710469554	0.05956528953044632	0.00547536087605774	0.7655550024888004	0	0.03130929791271347	0.7398550724637681	sim1
ROSACE	0.00093000000000000005	0.16940434710469554	0.05956528953044632	0.00547536087605774	0.7655550024888004	0	0.03130929791271347	0.7398550724637681	sim1
ROSACE	9.4e-4	0.16940434710469554	0.05956528953044632	0.00547536087605774	0.7655550024888004	0	0.03130929791271347	0.7398550724637681	sim1
ROSACE	9.5e-4	0.16957026713124274	0.05939936950389912	0.00547536087605774	0.7655550024888004	0	0.03127962085308057	0.7405797101449275	sim1
ROSACE	9.6e-4	0.16957026713124274	0.05939936950389912	0.00547536087605774	0.7655550024888004	0	0.03127962085308057	0.7405797101449275	sim1
ROSACE	9.7e-4	0.16957026713124274	0.05939936950389912	0.00547536087605774	0.7655550024888004	0	0.03127962085308057	0.7405797101449275	sim1
ROSACE	9.800000000000002e-4	0.16957026713124274	0.05939936950389912	0.00564128090260494	0.7653890824622532	0	0.03219696969696969	0.7405797101449275	sim1
ROSACE	9.9e-4	0.16957026713124274	0.05939936950389912	0.00564128090260494	0.7653890824622532	0	0.03219696969696969	0.7405797101449275	sim1
ROSACE	0.001	0.16973618715778996	0.05923344947735191	0.00564128090260494	0.7653890824622532	0	0.03216650898770103	0.741304347826087	sim1
ROSACE	0.002	0.17736850837896134	0.05160112825618052	0.00846192135390741	0.7625684420109508	0	0.04553571428571428	0.7746376811594203	sim1
ROSACE	0.003	0.179525468724075	0.04944416791106686	0.01045296167247386	0.7605774016923843	0	0.05502183406113538	0.7840579710144927	sim1
ROSACE	0.004	0.18201426912228305	0.0469553675128588	0.01244400199104031	0.7585863613738179	0	0.06399317406143346	0.7949275362318841	sim1
ROSACE	0.005	0.1840053094408495	0.04496432719429235	0.01360544217687074	0.7574249211879874	0	0.0688497061293031	0.803623188405797	sim1
ROSACE	0.006	0.18599634975941595	0.0429732868757259	0.01543056246888999	0.7555998008959681	0	0.07660626029654037	0.8123188405797102	sim1
ROSACE	0.007	0.18815331010452965	0.04081632653061224	0.01659200265472042	0.7544383607101377	0	0.08103727714748783	0.8217391304347826	sim1
ROSACE	0.008	0.18898291023726563	0.03998672639787622	0.01924672307947569	0.7517836402853825	0	0.09243027888446216	0.8253623188405796	sim1
ROSACE	0.009	0.18997843039654885	0.038991206238593	0.02090592334494773	0.7501244400199104	0	0.09913453973249411	0.8297101449275361	sim1
ROSACE	0.01	0.1904761904761905	0.03849344615895139	0.02239920358387257	0.7486311597809856	0	0.10522213561964149	0.8318840579710145	sim1
ROSACE	0.011	0.1916376306620209	0.03733200597312095	0.02389248382279741	0.7471378795420607	0	0.11085450346420324	0.8369565217391305	sim1
ROSACE	0.012	0.1919694707151153	0.03700016592002655	0.02488800398208063	0.7461423593827775	0	0.11476664116296864	0.8384057971014492	sim1
ROSACE	0.013	0.19263315082130417	0.03633648581383773	0.02571760411481665	0.7453127592500415	0	0.11778115501519756	0.841304347826087	sim1
ROSACE	0.014	0.19296499087439853	0.03600464576074332	0.02721088435374149	0.7438194790111167	0	0.12358703843255464	0.8427536231884057	sim1
ROSACE	0.015	0.19429235108677617	0.03467728554836569	0.02804048448647752	0.7429898788783806	0	0.12611940298507462	0.8485507246376811	sim1
ROSACE	0.016	0.19495603119296495	0.03401360544217687	0.02903600464576074	0.7419943587190974	0	0.12962962962962962	0.8514492753623188	sim1
ROSACE	0.017	0.1956197112991538	0.03334992533598805	0.03036336485813837	0.7406669985067198	0	0.1343612334801762	0.8543478260869566	sim1
ROSACE	0.018	0.195785631325701	0.03318400530944085	0.0311929649908744	0.7398373983739838	0	0.13742690058479534	0.855072463768116	sim1
ROSACE	0.019	0.1959515513522482	0.03301808528289365	0.03235440517670483	0.7386759581881533	0	0.14171511627906977	0.8557971014492753	sim1
ROSACE	0.02	0.19678115148498423	0.03218848515015762	0.03301808528289365	0.7380122780819645	0	0.1436823104693141	0.8594202898550725	sim1
ROSACE	0.02099999999999999	0.19727891156462585	0.03169072507051601	0.03417952546872407	0.736850837896134	0	0.14767025089605734	0.8615942028985507	sim1
ROSACE	0.022	0.19777667164426743	0.0311929649908744	0.03451136552181848	0.7365189978430396	0	0.14857142857142858	0.863768115942029	sim1
ROSACE	0.023	0.19794259167081463	0.03102704496432719	0.0353409656545545	0.7356893977103036	0	0.1514935988620199	0.8644927536231883	sim1
ROSACE	0.024	0.19827443172390907	0.03069520491123278	0.03600464576074332	0.7350257176041148	0	0.15368271954674223	0.8659420289855072	sim1
ROSACE	0.025	0.19877219180355069	0.03019744483159117	0.03666832586693214	0.734362037497926	0	0.15574348132487667	0.8681159420289855	sim1
ROSACE	0.026	0.1991040318566451	0.02986560477849676	0.03733200597312095	0.7336983573917372	0	0.15789473684210523	0.8695652173913044	sim1
ROSACE	0.027	0.1992699518831923	0.02969968475194956	0.03782976605276256	0.7332005973120955	0	0.1595521343596921	0.8702898550724638	sim1
ROSACE	0.028	0.19960179193628672	0.02936784469885515	0.03816160610585698	0.7328687572590011	0	0.16050244242847173	0.8717391304347827	sim1
ROSACE	0.02899999999999999	0.20009955201592833	0.02887008461921354	0.038991206238593	0.7320391571262651	0	0.16308119361554477	0.8739130434782609	sim1
ROSACE	0.03	0.20043139206902272	0.02853824456611913	0.04015264642442343	0.7308777169404347	0	0.16689655172413795	0.8753623188405797	sim1
ROSACE	0.031	0.20043139206902272	0.02853824456611913	0.04048448647751784	0.7305458768873403	0	0.16804407713498623	0.8753623188405797	sim1
ROSACE	0.032	0.2005973120955699	0.02837232453957192	0.04098224655715945	0.7300481168076987	0	0.16964285714285715	0.8760869565217392	sim1
ROSACE	0.033	0.20092915214866433	0.02804048448647752	0.04131408661025385	0.7297162767546043	0	0.17054794520547945	0.8775362318840579	sim1
ROSACE	0.034	0.20109507217521155	0.02787456445993031	0.04230960676953708	0.7287207565953211	0	0.1738241308793456	0.8782608695652174	sim1
ROSACE	0.035	0.20109507217521155	0.02787456445993031	0.04330512692882031	0.7277252364360378	0	0.17718940936863545	0.8782608695652174	sim1
ROSACE	0.036	0.20126099220175875	0.0277086444333831	0.04446656711465074	0.7265637962502074	0	0.18095881161377447	0.8789855072463768	sim1
ROSACE	0.037	0.20126099220175875	0.0277086444333831	0.04513024722083955	0.7259001161440186	0	0.18316498316498317	0.8789855072463768	sim1
ROSACE	0.038	0.20126099220175875	0.0277086444333831	0.04595984735357558	0.7250705160112826	0	0.18590604026845636	0.8789855072463768	sim1
ROSACE	0.039	0.20142691222830592	0.0275427244068359	0.0467894474863116	0.7242409158785466	0	0.18850267379679148	0.8797101449275362	sim1
ROSACE	0.04	0.20142691222830592	0.0275427244068359	0.04728720756595321	0.7237431557989049	0	0.19012675116744496	0.8797101449275362	sim1
ROSACE	0.041	0.20175875228140036	0.02721088435374149	0.04761904761904761	0.7234113157458105	0	0.19095143047238855	0.88115942028985506	sim1
ROSACE	0.042	0.20192467230794756	0.02704496432719429	0.04911232785797245	0.7219180355068857	0	0.19563780568407135	0.8818840579710144	sim1
ROSACE	0.043	0.20192467230794756	0.02704496432719429	0.05010784801725568	0.7209225153476024	0	0.1988150098749177	0.8818840579710144	sim1
ROSACE	0.044	0.2020905923344948	0.02687904430064709	0.05060560809689729	0.7204247552679608	0	0.20026263952724885	0.8826086956521739	sim1
ROSACE	0.045	0.2020905923344948	0.02687904430064709	0.05193296830927493	0.7190973950555832	0	0.2044415414761594	0.8826086956521739	sim1
ROSACE	0.046	0.2020905923344948	0.02687904430064709	0.05259664841546375	0.7184337149493943	0	0.20651465798045604	0.8826086956521739	sim1
ROSACE	0.047	0.20225651236104197	0.02671312427409988	0.05342624854819976	0.7176041148166584	0	0.208955223880597	0.8833333333333333	sim1
ROSACE	0.048	0.20242243238758917	0.02654720424755268	0.05375808860129418	0.7172722747635639	0	0.20984455958549225	0.8840579710144927	sim1
ROSACE	0.049	0.20242243238758917	0.02654720424755268	0.05425584868093579	0.7167745146839224	0	0.21137685843568196	0.8840579710144927	sim1
ROSACE	0.05	0.2025883524141364	0.02638128422100547	0.05508544881367181	0.7159449145511864	0	0.21377978106889892	0.8847826086956522	sim1
ROSACE	0.051	0.2025883524141364	0.02638128422100547	0.05525136884021901	0.7157789945246391	0	0.2142857142857143	0.8847826086956522	sim1
ROSACE	0.052	0.20275427244068361	0.02621536419445827	0.05574912891986063	0.7152812344449975	0	0.21566110397946084	0.8855072463768116	sim1
ROSACE	0.053	0.20275427244068361	0.02621536419445827	0.05608096897295504	0.7149493943919031	0	0.21666666666666667	0.8855072463768116	sim1
ROSACE	0.054	0.20275427244068361	0.02621536419445827	0.05624688899950224	0.7147834743653559	0	0.2171684817424728	0.8855072463768116	sim1
ROSACE	0.055	0.203086112493778	0.02588352414136386	0.05674464907914385	0.7142857142857143	0	0.21839080459770116	0.8869565217391304	sim1
ROSACE	0.056	0.203086112493778	0.02588352414136386	0.05757424921187987	0.7134561141529783	0	0.2208784213876512	0.8869565217391304	sim1
ROSACE	0.057	0.203086112493778	0.02588352414136386	0.05840384934461589	0.7126265140202422	0	0.22335025380710655	0.8869565217391304	sim1
ROSACE	0.058	0.203086112493778	0.02588352414136386	0.05973120955699353	0.7112991538078646	0	0.2272727272727273	0.8869565217391304	sim1
ROSACE	0.059	0.2032520325203252	0.02571760411481665	0.06006304961008794	0.7109673137547702	0	0.22810333963453056	0.8876811594202898	sim1
ROSACE	0.06	0.2032520325203252	0.02571760411481665	0.06022896963663514	0.710801393728223	0	0.22858942065491183	0.8876811594202898	sim1
ROSACE	0.061	0.2034179525468724	0.02555168408826945	0.06105856976937116	0.709971793595487	0	0.23086574654956085	0.8884057971014492	sim1
ROSACE	0.062	0.2035838725734196	0.02538576406172225	0.06122448979591836	0.7098058735689398	0	0.231203007518797	0.8891304347826087	sim1
ROSACE	0.063	0.2035838725734196	0.02538576406172225	0.06172224987555998	0.7093081134892981	0	0.23264540337711068	0.8891304347826087	sim1
ROSACE	0.064	0.2035838725734196	0.02538576406172225	0.06222000995520159	0.7088103534096566	0	0.2340823970037453	0.8891304347826087	sim1
ROSACE	0.065	0.20391571262651403	0.02505392400862784	0.062551850008296	0.7084785133565621	0	0.23474470734744704	0.8905797101449276	sim1
ROSACE	0.066	0.20391571262651403	0.02505392400862784	0.06288369006139041	0.7081466733034677	0	0.2356965174129353	0.8905797101449276	sim1
ROSACE	0.067	0.2042475526796084	0.02472208395553343	0.06404513024722083	0.7069852331176373	0	0.23871366728509583	0.8920289855072464	sim1
ROSACE	0.068	0.2042475526796084	0.02472208395553343	0.06470881035340965	0.7063215530114485	0	0.24059222702035785	0.8920289855072464	sim1
ROSACE	0.069	0.2042475526796084	0.02472208395553343	0.06504065040650407	0.7059897129583541	0	0.24152803450400495	0.8920289855072464	sim1
ROSACE	0.07	0.2042475526796084	0.02472208395553343	0.06570433051269288	0.7053260328521652	0	0.24339274738783037	0.8920289855072464	sim1
ROSACE	0.07100000000000001	0.2042475526796084	0.02472208395553343	0.06587025053924009	0.7051601128256181	0	0.2438574938574939	0.8920289855072464	sim1
ROSACE	0.07200000000000001	0.2042475526796084	0.02472208395553343	0.0666998506719761	0.704330512692882	0	0.24617268830373543	0.8920289855072464	sim1
ROSACE	0.07300000000000001	0.2042475526796084	0.02472208395553343	0.06719761075161772	0.7038327526132404	0	0.2475550122249389	0.8920289855072464	sim1
ROSACE	0.07400000000000001	0.20441347270615565	0.02455616392898622	0.06736353077816493	0.7036668325866932	0	0.24786324786324787	0.8927536231884059	sim1
ROSACE	0.075	0.20457939273270284	0.02439024390243902	0.06819313091090094	0.7028372324539572	0	0.25	0.8934782608695653	sim1
ROSACE	0.076	0.2049112327857973	0.02405840384934461	0.06902273104363697	0.7020076323212212	0	0.25196850393700787	0.8949275362318841	sim1
ROSACE	0.077	0.20507715281234443	0.02389248382279741	0.06985233117637299	0.7011780321884852	0	0.2540736270368135	0.8956521739130435	sim1
ROSACE	0.078	0.20507715281234443	0.02389248382279741	0.070681931309109	0.7003484320557491	0	0.2563176895306859	0.8956521739130435	sim1
ROSACE	0.079	0.20507715281234443	0.02389248382279741	0.07167745146839223	0.6993529118964659	0	0.2589928057553957	0.8956521739130435	sim1
ROSACE	0.08	0.20524307283889165	0.0237265637962502	0.07184337149493944	0.6991869918699187	0	0.25928143712574847	0.8963768115942029	sim1
ROSACE	0.081	0.20524307283889165	0.0237265637962502	0.07250705160112826	0.6985233117637298	0	0.2610513739545998	0.8963768115942029	sim1
ROSACE	0.082	0.20524307283889165	0.0237265637962502	0.07300481168076987	0.6980255516840883	0	0.26237328562909956	0.8963768115942029	sim1
ROSACE	0.083	0.20524307283889165	0.0237265637962502	0.07366849178695868	0.6973618715778994	0	0.264128494943486	0.8963768115942029	sim1
ROSACE	0.084	0.20524307283889165	0.0237265637962502	0.0740003318400531	0.697030031524805	0	0.2650029708853238	0.8963768115942029	sim1
ROSACE	0.085	0.20540899286543887	0.023560643769703	0.0746640119462419	0.6963663514186162	0	0.26658767772511843	0.8971014492753624	sim1
ROSACE	0.08600000000000001	0.20557491289198607	0.0233947237431558	0.07516177202588352	0.6958685913389746	0	0.2677304964539007	0.8978260869565218	sim1
ROSACE	0.08700000000000001	0.20557491289198607	0.0233947237431558	0.07532769205243073	0.6957026713124274	0	0.26816302421736565	0.8978260869565218	sim1
ROSACE	0.08800000000000001	0.2057408329185333	0.02322880371660859	0.07549361207897794	0.6955367512858802	0	0.26843657817109146	0.8985507246376812	sim1
ROSACE	0.08900000000000001	0.2057408329185333	0.02322880371660859	0.07599137215861955	0.6950389912062386	0	0.26972909305064785	0.8985507246376812	sim1
ROSACE	0.09	0.20590675294508048	0.02306288369006139	0.07698689231790277	0.6940434710469554	0	0.27214076246334307	0.8992753623188406	sim1
ROSACE	0.091	0.20590675294508048	0.02306288369006139	0.07715281234444997	0.6938775510204082	0	0.2725674091441969	0.8992753623188406	sim1
ROSACE	0.092	0.20590675294508048	0.02306288369006139	0.07748465239754439	0.6935457109673138	0	0.2734192037470726	0.8992753623188406	sim1
ROSACE	0.093	0.20590675294508048	0.02306288369006139	0.07781649245063879	0.6932138709142194	0	0.2742690058479532	0.8992753623188406	sim1
